timestamp,voltage
3.511613130569458,1.87
3.511613130569458,1.88
3.511613130569458,1.87
3.511613130569458,1.86
3.511613130569458,1.86
3.511613130569458,1.87
3.511613130569458,1.87
3.511942148208618,1.88
3.511942148208618,1.88
3.511942148208618,1.87
3.511942148208618,1.86
3.511942148208618,1.86
3.511942148208618,1.86
3.511942148208618,1.87
3.512362003326416,1.88
3.512362003326416,1.88
3.512362003326416,1.87
3.512362003326416,1.86
3.512362003326416,1.86
3.512362003326416,1.86
3.512362003326416,1.86
3.5126352310180664,1.88
3.5126352310180664,1.88
3.5126352310180664,1.87
3.5126352310180664,1.87
3.5126352310180664,1.87
3.5126352310180664,1.87
3.5126352310180664,1.87
3.513136148452759,1.87
3.513136148452759,1.87
3.513136148452759,1.87
3.513136148452759,1.86
3.513136148452759,1.86
3.513136148452759,1.87
3.513136148452759,1.87
3.5134220123291016,1.88
3.5134220123291016,1.88
3.5134220123291016,1.87
3.5134220123291016,1.86
3.5134220123291016,1.86
3.5134220123291016,1.86
3.5134220123291016,1.86
3.513782024383545,1.88
3.513782024383545,1.88
3.513782024383545,1.87
3.513782024383545,1.87
3.513782024383545,1.86
3.513782024383545,1.87
3.513782024383545,1.87
3.514147996902466,1.88
3.514147996902466,1.88
3.514147996902466,1.87
3.514147996902466,1.87
3.514147996902466,1.87
3.514147996902466,1.87
3.514147996902466,1.87
3.5145211219787598,1.87
3.5145211219787598,1.87
3.5145211219787598,1.87
3.5145211219787598,1.86
3.5145211219787598,1.86
3.5145211219787598,1.87
3.5145211219787598,1.87
3.5149049758911133,1.88
3.5149049758911133,1.88
3.5149049758911133,1.87
3.5149049758911133,1.86
3.5149049758911133,1.86
3.5149049758911133,1.86
3.5149049758911133,1.87
3.5152950286865234,1.88
3.5152950286865234,1.88
3.5152950286865234,1.87
3.5152950286865234,1.87
3.5152950286865234,1.86
3.5152950286865234,1.87
3.5152950286865234,1.87
3.515707015991211,1.88
3.515707015991211,1.88
3.515707015991211,1.87
3.515707015991211,1.87
3.515707015991211,1.87
3.515707015991211,1.87
3.515707015991211,1.87
3.5160651206970215,1.88
3.5160651206970215,1.87
3.5160651206970215,1.87
3.5160651206970215,1.86
3.5160651206970215,1.86
3.5160651206970215,1.86
3.5160651206970215,1.87
3.516458034515381,1.88
3.516458034515381,1.88
3.516458034515381,1.87
3.516458034515381,1.86
3.516458034515381,1.86
3.516458034515381,1.86
3.516458034515381,1.86
3.516848087310791,1.88
3.516848087310791,1.88
3.516848087310791,1.87
3.516848087310791,1.87
3.516848087310791,1.86
3.516848087310791,1.87
3.516848087310791,1.87
3.517202854156494,1.87
3.517202854156494,1.88
3.517202854156494,1.87
3.517202854156494,1.86
3.517202854156494,1.86
3.517202854156494,1.87
3.517202854156494,1.87
3.5176119804382324,1.88
3.5176119804382324,1.88
3.5176119804382324,1.87
3.5176119804382324,1.86
3.5176119804382324,1.86
3.5176119804382324,1.86
3.5176119804382324,1.87
3.5179641246795654,1.88
3.5179641246795654,1.88
3.5179641246795654,1.87
3.5179641246795654,1.86
3.5179641246795654,1.86
3.5179641246795654,1.86
3.5179641246795654,1.86
3.518350124359131,1.88
3.518350124359131,1.88
3.518350124359131,1.87
3.518350124359131,1.87
3.518350124359131,1.87
3.518350124359131,1.87
3.518350124359131,1.87
3.5191810131073,1.88
3.5191810131073,1.88
3.5191810131073,1.87
3.5191810131073,1.86
3.5191810131073,1.86
3.5191810131073,1.86
3.5191810131073,1.87
3.5196850299835205,1.88
3.5196850299835205,1.88
3.5196850299835205,1.87
3.5196850299835205,1.86
3.5196850299835205,1.86
3.5196850299835205,1.87
3.5196850299835205,1.87
3.519944906234741,1.88
3.519944906234741,1.88
3.519944906234741,1.87
3.519944906234741,1.87
3.519944906234741,1.87
3.519944906234741,1.87
3.519944906234741,1.87
3.5243000984191895,1.88
3.5243000984191895,1.88
3.5243000984191895,1.87
3.5243000984191895,1.87
3.5243000984191895,1.87
3.5243000984191895,1.87
3.5243000984191895,1.87
3.524600028991699,1.87
3.524600028991699,1.87
3.524600028991699,1.87
3.524600028991699,1.86
3.524600028991699,1.86
3.524600028991699,1.87
3.524600028991699,1.87
3.5248329639434814,1.88
3.5248329639434814,1.88
