timestamp,channel,temp
1.3555891513824463,TEMP417,20
1.3555891513824463,TEMP418,20
1.3555891513824463,TEMP501,20
1.3555891513824463,TEMP502,20
1.3555891513824463,TEMP503,20
1.3555891513824463,TEMP504,20
1.3555891513824463,TEMP505,20
1.4817039966583252,TEMP506,20
1.4817039966583252,TEMP507,20
1.4817039966583252,TEMP508,20
1.4817039966583252,TEMP509,20
1.4817039966583252,TEMP510,20
1.4817039966583252,TEMP511,20
1.4817039966583252,TEMP512,20
1.8370230197906494,TEMP101,20
1.8370230197906494,TEMP102,20
1.8370230197906494,TEMP103,20
1.8370230197906494,TEMP104,20
1.8370230197906494,TEMP105,20
1.8370230197906494,TEMP106,20
1.8370230197906494,TEMP107,20
2.0282249450683594,TEMP108,20
2.0282249450683594,TEMP109,20
2.0282249450683594,TEMP110,19
2.0282249450683594,TEMP111,120
2.0282249450683594,TEMP112,120
2.0282249450683594,TEMP113,19
2.0282249450683594,TEMP114,20
2.219484806060791,TEMP115,20
2.219484806060791,TEMP116,20
2.219484806060791,TEMP117,20
2.219484806060791,TEMP118,20
2.219484806060791,TEMP201,19
2.219484806060791,TEMP202,120
2.219484806060791,TEMP203,120
2.410874128341675,TEMP204,19
2.410874128341675,TEMP205,20
2.410874128341675,TEMP206,19
2.410874128341675,TEMP207,19
2.410874128341675,TEMP208,19
2.410874128341675,TEMP209,120
2.410874128341675,TEMP210,19
2.602128028869629,TEMP211,120
2.602128028869629,TEMP212,120
2.602128028869629,TEMP213,120
2.602128028869629,TEMP214,120
2.602128028869629,TEMP215,120
2.602128028869629,TEMP216,120
2.602128028869629,TEMP217,120
2.7935171127319336,TEMP218,20
2.7935171127319336,TEMP301,19
2.7935171127319336,TEMP302,20
2.7935171127319336,TEMP303,20
2.7935171127319336,TEMP304,20
2.7935171127319336,TEMP305,20
2.7935171127319336,TEMP306,20
2.9848198890686035,TEMP307,20
2.9848198890686035,TEMP308,20
2.9848198890686035,TEMP309,20
2.9848198890686035,TEMP310,20
2.9848198890686035,TEMP311,120
2.9848198890686035,TEMP312,20
2.9848198890686035,TEMP313,20
3.1761550903320312,TEMP314,20
3.1761550903320312,TEMP315,20
3.1761550903320312,TEMP316,20
3.1761550903320312,TEMP317,20
3.1761550903320312,TEMP318,20
3.1761550903320312,TEMP401,20
3.1761550903320312,TEMP402,20
3.3676390647888184,TEMP403,20
3.3676390647888184,TEMP404,20
3.3676390647888184,TEMP405,20
3.3676390647888184,TEMP406,20
3.3676390647888184,TEMP407,20
3.3676390647888184,TEMP408,20
3.3676390647888184,TEMP409,20
3.5628180503845215,TEMP410,20
3.5628180503845215,TEMP411,120
3.5628180503845215,TEMP412,120
3.5628180503845215,TEMP413,20
3.5628180503845215,TEMP414,20
3.5628180503845215,TEMP415,23
3.5628180503845215,TEMP416,20
3.754133939743042,TEMP417,20
3.754133939743042,TEMP418,20
3.754133939743042,TEMP501,20
3.754133939743042,TEMP502,20
3.754133939743042,TEMP503,20
3.754133939743042,TEMP504,20
3.754133939743042,TEMP505,20
3.9454472064971924,TEMP506,20
3.9454472064971924,TEMP507,20
3.9454472064971924,TEMP508,20
3.9454472064971924,TEMP509,20
3.9454472064971924,TEMP510,20
3.9454472064971924,TEMP511,20
3.9454472064971924,TEMP512,20
4.3009419441223145,TEMP101,20
4.3009419441223145,TEMP102,20
4.3009419441223145,TEMP103,20
4.3009419441223145,TEMP104,20
4.3009419441223145,TEMP105,20
4.3009419441223145,TEMP106,20
4.3009419441223145,TEMP107,20
4.492238998413086,TEMP108,20
4.492238998413086,TEMP109,20
4.492238998413086,TEMP110,19
4.492238998413086,TEMP111,120
4.492238998413086,TEMP112,120
4.492238998413086,TEMP113,19
4.492238998413086,TEMP114,20
4.683517217636108,TEMP115,20
4.683517217636108,TEMP116,20
4.683517217636108,TEMP117,20
4.683517217636108,TEMP118,20
4.683517217636108,TEMP201,19
4.683517217636108,TEMP202,120
4.683517217636108,TEMP203,120
4.874768018722534,TEMP204,19
4.874768018722534,TEMP205,20
4.874768018722534,TEMP206,19
4.874768018722534,TEMP207,19
4.874768018722534,TEMP208,19
4.874768018722534,TEMP209,120
4.874768018722534,TEMP210,19
5.066004991531372,TEMP211,120
5.066004991531372,TEMP212,120
5.066004991531372,TEMP213,120
5.066004991531372,TEMP214,120
5.066004991531372,TEMP215,120
5.066004991531372,TEMP216,120
5.066004991531372,TEMP217,120
5.257395029067993,TEMP218,20
5.257395029067993,TEMP301,19
5.257395029067993,TEMP302,20
5.257395029067993,TEMP303,20
5.257395029067993,TEMP304,20
5.257395029067993,TEMP305,20
5.257395029067993,TEMP306,20
5.448731184005737,TEMP307,20
5.448731184005737,TEMP308,20
5.448731184005737,TEMP309,20
5.448731184005737,TEMP310,20
5.448731184005737,TEMP311,120
5.448731184005737,TEMP312,20
5.448731184005737,TEMP313,20
5.640050172805786,TEMP314,20
5.640050172805786,TEMP315,20
5.640050172805786,TEMP316,20
5.640050172805786,TEMP317,20
5.640050172805786,TEMP318,20
5.640050172805786,TEMP401,20
5.640050172805786,TEMP402,20
5.831388235092163,TEMP403,20
5.831388235092163,TEMP404,20
5.831388235092163,TEMP405,20
5.831388235092163,TEMP406,20
5.831388235092163,TEMP407,20
5.831388235092163,TEMP408,20
5.831388235092163,TEMP409,20
6.026721000671387,TEMP410,20
6.026721000671387,TEMP411,120
6.026721000671387,TEMP412,120
6.026721000671387,TEMP413,20
6.026721000671387,TEMP414,20
6.026721000671387,TEMP415,23
6.026721000671387,TEMP416,20
6.218024015426636,TEMP417,20
6.218024015426636,TEMP418,20
6.218024015426636,TEMP501,20
6.218024015426636,TEMP502,20
6.218024015426636,TEMP503,20
6.218024015426636,TEMP504,20
6.218024015426636,TEMP505,20
6.409341812133789,TEMP506,20
6.409341812133789,TEMP507,20
6.409341812133789,TEMP508,20
6.409341812133789,TEMP509,20
6.409341812133789,TEMP510,20
6.409341812133789,TEMP511,20
6.409341812133789,TEMP512,20
6.764677047729492,TEMP101,20
6.764677047729492,TEMP102,20
6.764677047729492,TEMP103,20
6.764677047729492,TEMP104,20
6.764677047729492,TEMP105,20
6.764677047729492,TEMP106,20
6.764677047729492,TEMP107,20
6.955971956253052,TEMP108,20
6.955971956253052,TEMP109,20
6.955971956253052,TEMP110,19
6.955971956253052,TEMP111,120
6.955971956253052,TEMP112,120
6.955971956253052,TEMP113,19
6.955971956253052,TEMP114,20
7.147444009780884,TEMP115,20
7.147444009780884,TEMP116,20
7.147444009780884,TEMP117,20
7.147444009780884,TEMP118,20
7.147444009780884,TEMP201,19
7.147444009780884,TEMP202,120
7.147444009780884,TEMP203,120
7.3386900424957275,TEMP204,19
7.3386900424957275,TEMP205,20
7.3386900424957275,TEMP206,19
7.3386900424957275,TEMP207,19
7.3386900424957275,TEMP208,19
7.3386900424957275,TEMP209,120
7.3386900424957275,TEMP210,19
7.529995918273926,TEMP211,120
7.529995918273926,TEMP212,120
7.529995918273926,TEMP213,120
7.529995918273926,TEMP214,120
7.529995918273926,TEMP215,120
7.529995918273926,TEMP216,120
7.529995918273926,TEMP217,120
7.721520185470581,TEMP218,20
7.721520185470581,TEMP301,19
7.721520185470581,TEMP302,20
7.721520185470581,TEMP303,20
7.721520185470581,TEMP304,20
7.721520185470581,TEMP305,20
7.721520185470581,TEMP306,20
7.9126739501953125,TEMP307,20
7.9126739501953125,TEMP308,20
7.9126739501953125,TEMP309,20
7.9126739501953125,TEMP310,20
7.9126739501953125,TEMP311,120
7.9126739501953125,TEMP312,20
7.9126739501953125,TEMP313,20
8.104087114334106,TEMP314,20
8.104087114334106,TEMP315,20
8.104087114334106,TEMP316,20
8.104087114334106,TEMP317,20
8.104087114334106,TEMP318,20
8.104087114334106,TEMP401,20
8.104087114334106,TEMP402,20
8.295250177383423,TEMP403,20
8.295250177383423,TEMP404,20
8.295250177383423,TEMP405,20
8.295250177383423,TEMP406,20
8.295250177383423,TEMP407,20
8.295250177383423,TEMP408,20
8.295250177383423,TEMP409,20
8.49071192741394,TEMP410,20
8.49071192741394,TEMP411,120
8.49071192741394,TEMP412,120
8.49071192741394,TEMP413,20
8.49071192741394,TEMP414,20
8.49071192741394,TEMP415,23
8.49071192741394,TEMP416,20
8.681946039199829,TEMP417,20
8.681946039199829,TEMP418,20
8.681946039199829,TEMP501,20
8.681946039199829,TEMP502,20
8.681946039199829,TEMP503,20
8.681946039199829,TEMP504,20
8.681946039199829,TEMP505,20
8.873426914215088,TEMP506,20
8.873426914215088,TEMP507,20
8.873426914215088,TEMP508,20
8.873426914215088,TEMP509,20
8.873426914215088,TEMP510,20
8.873426914215088,TEMP511,20
8.873426914215088,TEMP512,20
9.228560209274292,TEMP101,20
9.228560209274292,TEMP102,20
9.228560209274292,TEMP103,20
9.228560209274292,TEMP104,20
9.228560209274292,TEMP105,20
9.228560209274292,TEMP106,20
9.228560209274292,TEMP107,20
9.41997218132019,TEMP108,20
9.41997218132019,TEMP109,20
9.41997218132019,TEMP110,19
9.41997218132019,TEMP111,120
9.41997218132019,TEMP112,120
9.41997218132019,TEMP113,19
9.41997218132019,TEMP114,20
9.611264944076538,TEMP115,20
9.611264944076538,TEMP116,20
9.611264944076538,TEMP117,20
9.611264944076538,TEMP118,20
9.611264944076538,TEMP201,19
9.611264944076538,TEMP202,120
9.611264944076538,TEMP203,120
9.802545070648193,TEMP204,19
9.802545070648193,TEMP205,20
9.802545070648193,TEMP206,19
9.802545070648193,TEMP207,19
9.802545070648193,TEMP208,19
9.802545070648193,TEMP209,120
9.802545070648193,TEMP210,19
9.993769884109497,TEMP211,120
9.993769884109497,TEMP212,120
9.993769884109497,TEMP213,120
9.993769884109497,TEMP214,120
9.993769884109497,TEMP215,120
9.993769884109497,TEMP216,120
9.993769884109497,TEMP217,120
10.18516206741333,TEMP218,20
10.18516206741333,TEMP301,19
10.18516206741333,TEMP302,20
10.18516206741333,TEMP303,20
10.18516206741333,TEMP304,20
10.18516206741333,TEMP305,20
10.18516206741333,TEMP306,20
10.376497030258179,TEMP307,20
10.376497030258179,TEMP308,20
10.376497030258179,TEMP309,20
10.376497030258179,TEMP310,20
10.376497030258179,TEMP311,120
10.376497030258179,TEMP312,20
10.376497030258179,TEMP313,20
10.567891836166382,TEMP314,20
10.567891836166382,TEMP315,20
10.567891836166382,TEMP316,20
10.567891836166382,TEMP317,20
10.567891836166382,TEMP318,20
10.567891836166382,TEMP401,20
10.567891836166382,TEMP402,20
