timestamp,voltage
5.2389280796051025,1.9
5.2389280796051025,1.9
5.2389280796051025,1.9
5.2389280796051025,1.9
5.2389280796051025,1.9
5.2389280796051025,1.91
5.2389280796051025,1.91
5.239578008651733,1.87
5.239578008651733,1.89
5.239578008651733,1.91
5.239578008651733,1.91
5.239578008651733,1.91
5.239578008651733,1.91
5.239578008651733,1.9
5.240272045135498,1.88
5.240272045135498,1.89
5.240272045135498,1.9
5.240272045135498,1.9
5.240272045135498,1.9
5.240272045135498,1.9
5.240272045135498,1.9
5.24095892906189,1.87
5.24095892906189,1.89
5.24095892906189,1.9
5.24095892906189,1.9
5.24095892906189,1.9
5.24095892906189,1.89
5.24095892906189,1.9
5.241624116897583,1.87
5.241624116897583,1.89
5.241624116897583,1.9
5.241624116897583,1.91
5.241624116897583,1.91
5.241624116897583,1.91
5.241624116897583,1.92
5.246560096740723,1.88
5.246560096740723,1.89
5.246560096740723,1.9
5.246560096740723,1.91
5.246560096740723,1.91
5.246560096740723,1.91
5.246560096740723,1.9
5.2473461627960205,1.88
5.2473461627960205,1.89
5.2473461627960205,1.89
5.2473461627960205,1.9
5.2473461627960205,1.9
5.2473461627960205,1.89
5.2473461627960205,1.91
5.247987270355225,1.88
5.247987270355225,1.88
5.247987270355225,1.9
5.247987270355225,1.91
5.247987270355225,1.92
5.247987270355225,1.9
5.247987270355225,1.91
5.248859167098999,1.88
5.248859167098999,1.89
5.248859167098999,1.9
5.248859167098999,1.91
5.248859167098999,1.91
5.248859167098999,1.91
5.248859167098999,1.9
5.249407052993774,1.88
5.249407052993774,1.89
5.249407052993774,1.9
5.249407052993774,1.9
5.249407052993774,1.9
5.249407052993774,1.9
5.249407052993774,1.91
5.250089168548584,1.87
5.250089168548584,1.89
5.250089168548584,1.9
5.250089168548584,1.91
5.250089168548584,1.91
5.250089168548584,1.91
5.250089168548584,1.91
5.2507970333099365,1.88
5.2507970333099365,1.89
5.2507970333099365,1.9
5.2507970333099365,1.91
5.2507970333099365,1.91
5.2507970333099365,1.91
5.2507970333099365,1.9
5.251560211181641,1.88
5.251560211181641,1.89
5.251560211181641,1.9
5.251560211181641,1.9
5.251560211181641,1.91
5.251560211181641,1.91
5.251560211181641,1.91
5.252238035202026,1.88
5.252238035202026,1.89
5.252238035202026,1.9
5.252238035202026,1.91
5.252238035202026,1.91
5.252238035202026,1.91
5.252238035202026,1.91
5.253015995025635,1.88
5.253015995025635,1.89
5.253015995025635,1.9
5.253015995025635,1.91
5.253015995025635,1.91
5.253015995025635,1.9
5.253015995025635,1.9
5.2536301612854,1.88
5.2536301612854,1.9
5.2536301612854,1.9
5.2536301612854,1.9
5.2536301612854,1.9
5.2536301612854,1.89
5.2536301612854,1.9
5.2586469650268555,1.88
5.2586469650268555,1.89
5.2586469650268555,1.9
5.2586469650268555,1.91
5.2586469650268555,1.9
5.2586469650268555,1.9
5.2586469650268555,1.9
5.259281158447266,1.88
5.259281158447266,1.89
5.259281158447266,1.89
5.259281158447266,1.9
5.259281158447266,1.9
5.259281158447266,1.91
5.259281158447266,1.91
5.260030269622803,1.88
5.260030269622803,1.89
