timestamp,voltage
4.238555908203125,1.9
4.238555908203125,1.9
4.238555908203125,1.9
4.238555908203125,1.9
4.238555908203125,1.9
4.238555908203125,1.9
4.238555908203125,1.9
4.24000883102417,1.88
4.24000883102417,1.89
4.24000883102417,1.9
4.24000883102417,1.9
4.24000883102417,1.9
4.24000883102417,1.9
4.24000883102417,1.9
4.241374969482422,1.87
4.241374969482422,1.89
4.241374969482422,1.89
4.241374969482422,1.9
4.241374969482422,1.9
4.241374969482422,1.89
4.241374969482422,1.9
4.2420690059661865,1.87
4.2420690059661865,1.89
4.2420690059661865,1.9
4.2420690059661865,1.9
4.2420690059661865,1.9
4.2420690059661865,1.9
4.2420690059661865,1.91
4.242780923843384,1.88
4.242780923843384,1.89
4.242780923843384,1.9
4.242780923843384,1.9
4.242780923843384,1.9
4.242780923843384,1.9
4.242780923843384,1.9
4.243469953536987,1.88
4.243469953536987,1.89
4.243469953536987,1.89
4.243469953536987,1.89
4.243469953536987,1.89
4.243469953536987,1.89
4.243469953536987,1.9
4.244187831878662,1.87
4.244187831878662,1.89
4.244187831878662,1.89
4.244187831878662,1.89
4.244187831878662,1.9
4.244187831878662,1.9
4.244187831878662,1.9
4.244971036911011,1.88
4.244971036911011,1.89
4.244971036911011,1.9
4.244971036911011,1.89
4.244971036911011,1.9
4.244971036911011,1.9
4.244971036911011,1.9
4.245611906051636,1.88
4.245611906051636,1.89
4.245611906051636,1.9
4.245611906051636,1.9
4.245611906051636,1.9
4.245611906051636,1.9
4.245611906051636,1.9
4.246298789978027,1.87
4.246298789978027,1.89
4.246298789978027,1.89
4.246298789978027,1.9
4.246298789978027,1.9
4.246298789978027,1.9
4.246298789978027,1.9
4.247005939483643,1.87
4.247005939483643,1.89
4.247005939483643,1.89
4.247005939483643,1.9
4.247005939483643,1.9
4.247005939483643,1.9
4.247005939483643,1.9
4.247710943222046,1.88
4.247710943222046,1.89
4.247710943222046,1.9
4.247710943222046,1.9
4.247710943222046,1.9
4.247710943222046,1.9
4.247710943222046,1.9
4.252091884613037,1.87
4.252091884613037,1.89
4.252091884613037,1.91
4.252091884613037,1.9
4.252091884613037,1.91
4.252091884613037,1.91
4.252091884613037,1.9
4.252639055252075,1.88
4.252639055252075,1.89
4.252639055252075,1.9
4.252639055252075,1.9
4.252639055252075,1.9
4.252639055252075,1.89
4.252639055252075,1.89
4.2533440589904785,1.88
4.2533440589904785,1.89
4.2533440589904785,1.89
4.2533440589904785,1.9
4.2533440589904785,1.9
4.2533440589904785,1.89
4.2533440589904785,1.9
4.254071950912476,1.87
4.254071950912476,1.89
4.254071950912476,1.89
4.254071950912476,1.9
4.254071950912476,1.9
4.254071950912476,1.9
4.254071950912476,1.9
4.25476598739624,1.88
4.25476598739624,1.89
4.25476598739624,1.9
4.25476598739624,1.9
4.25476598739624,1.9
4.25476598739624,1.9
4.25476598739624,1.9
4.255472183227539,1.88
4.255472183227539,1.89
4.255472183227539,1.9
4.255472183227539,1.9
4.255472183227539,1.89
4.255472183227539,1.89
4.255472183227539,1.9
4.256171941757202,1.87
4.256171941757202,1.89
4.256171941757202,1.89
4.256171941757202,1.89
4.256171941757202,1.89
4.256171941757202,1.9
4.256171941757202,1.9
4.257611989974976,1.88
4.257611989974976,1.89
4.257611989974976,1.9
4.257611989974976,1.9
4.257611989974976,1.9
4.257611989974976,1.9
4.257611989974976,1.9
4.258281946182251,1.88
4.258281946182251,1.89
4.258281946182251,1.89
4.258281946182251,1.9
4.258281946182251,1.9
4.258281946182251,1.9
4.258281946182251,1.9
4.259001016616821,1.87
4.259001016616821,1.89
4.259001016616821,1.89
4.259001016616821,1.9
4.259001016616821,1.9
4.259001016616821,1.91
4.259001016616821,1.91
4.2597150802612305,1.88
4.2597150802612305,1.89
4.2597150802612305,1.9
4.2597150802612305,1.9
4.2597150802612305,1.9
4.2597150802612305,1.9
4.2597150802612305,1.9
4.262631893157959,1.87
4.262631893157959,1.89
4.262631893157959,1.9
4.262631893157959,1.9
4.262631893157959,1.9
4.262631893157959,1.9
4.262631893157959,1.9
4.264113903045654,1.87
4.264113903045654,1.89
4.264113903045654,1.9
4.264113903045654,1.9
4.264113903045654,1.9
4.264113903045654,1.9
4.264113903045654,1.9
4.2653648853302,1.88
4.2653648853302,1.89
4.2653648853302,1.9
4.2653648853302,1.9
4.2653648853302,1.9
4.2653648853302,1.9
4.2653648853302,1.9
4.266066789627075,1.87
4.266066789627075,1.89
4.266066789627075,1.9
4.266066789627075,1.9
4.266066789627075,1.9
4.266066789627075,1.91
4.266066789627075,1.91
4.266777038574219,1.88
4.266777038574219,1.89
4.266777038574219,1.9
4.266777038574219,1.9
4.266777038574219,1.9
4.266777038574219,1.9
4.266777038574219,1.9
4.2674720287323,1.88
4.2674720287323,1.89
4.2674720287323,1.9
4.2674720287323,1.9
4.2674720287323,1.89
4.2674720287323,1.89
4.2674720287323,1.9
4.2682061195373535,1.87
4.2682061195373535,1.89
4.2682061195373535,1.89
4.2682061195373535,1.9
