timestamp,dlc,motor_torque
0.3615438938140869,8,0
0.36160993576049805,8,0
0.3616671562194824,8,0
0.3616960048675537,8,0
0.3617439270019531,8,0
0.3617689609527588,8,0
0.36179208755493164,8,0
0.3618319034576416,8,0
0.36185407638549805,8,0
0.36190009117126465,8,0
0.361922025680542,8,0
0.36196398735046387,8,0
0.3619880676269531,8,0
0.36202096939086914,8,0
0.3620450496673584,8,0
0.36208105087280273,8,0
0.36211109161376953,8,0
0.3621480464935303,8,0
0.36217594146728516,8,0
0.362199068069458,8,0
0.3622400760650635,8,0
0.36226415634155273,8,0
0.36229515075683594,8,0
0.36589694023132324,8,0
0.3775160312652588,8,0
0.390042781829834,8,0
0.4018409252166748,8,0
0.41484808921813965,8,0
0.4255681037902832,8,0
0.4379420280456543,8,0
0.44955015182495117,8,0
0.46179676055908203,8,0
0.4737060070037842,8,0
0.48578500747680664,8,0
0.4975271224975586,8,0
0.5097689628601074,8,0
0.5214929580688477,8,0
0.5336689949035645,8,0
0.5455379486083984,8,0
0.5579259395599365,8,0
0.5694639682769775,8,0
0.5819299221038818,8,0
0.5935280323028564,8,0
0.6058139801025391,8,0
0.6175611019134521,8,0
0.629709005355835,8,0
0.6415328979492188,8,0
0.654210090637207,8,0
0.6655139923095703,8,0
0.6779630184173584,8,0
0.6894650459289551,8,0
0.7016520500183105,8,0
0.7134652137756348,8,0
0.725898027420044,8,0
0.7375500202178955,8,0
0.7499508857727051,8,0
0.7618072032928467,8,0
0.7740108966827393,8,0
0.7855141162872314,8,0
0.7978618144989014,8,0
0.8095319271087646,8,0
0.8219320774078369,8,0
0.8335180282592773,8,0
0.8460159301757812,8,0
0.8575911521911621,8,0
0.8697028160095215,8,0
0.8815081119537354,8,0
0.8939499855041504,8,0
0.9055020809173584,8,0
0.9178071022033691,8,0
0.9295039176940918,8,0
0.9418129920959473,8,0
0.9535291194915771,8,0
0.9657039642333984,8,0
0.9774978160858154,8,0
0.9899399280548096,8,0
1.001673936843872,8,0
1.0139038562774658,8,0
1.0256068706512451,8,0
1.0380511283874512,8,0
1.0494909286499023,8,0
1.061995029449463,8,0
1.07371187210083,8,0
1.0860490798950195,8,0
1.0974829196929932,8,0
1.1097149848937988,8,0
1.1217329502105713,8,0
1.134032964706421,8,0
1.1454780101776123,8,0
1.1579499244689941,8,0
1.169464111328125,8,0
1.1818828582763672,8,0
1.1934399604797363,8,0
1.2059650421142578,8,0
1.217710018157959,8,0
1.2299489974975586,8,0
1.2415618896484375,8,0
1.2541730403900146,8,0
1.2655010223388672,8,0
1.2778072357177734,8,0
1.289531946182251,8,0
1.3018181324005127,8,0
1.313532829284668,8,0
1.325700044631958,8,0
1.3375139236450195,8,0
1.34993577003479,8,0
1.3615820407867432,8,0
1.3738172054290771,8,0
1.3855831623077393,8,0
1.3977091312408447,8,0
1.4095838069915771,8,0
1.4219751358032227,8,0
1.4336369037628174,8,0
1.445807933807373,8,0
1.4580299854278564,8,0
1.4698200225830078,8,0
1.4815728664398193,8,0
1.493711233139038,8,0
1.5055911540985107,8,0
1.5181341171264648,8,0
1.529547929763794,8,0
1.5418150424957275,8,0
1.5538129806518555,8,0
1.5657169818878174,8,0
1.5775549411773682,8,0
1.5905039310455322,8,0
1.6015000343322754,8,0
1.613828182220459,8,0
1.6256780624389648,8,0
1.6382920742034912,8,0
1.6494741439819336,8,0
1.6617059707641602,8,0
1.6734669208526611,8,0
1.6858019828796387,8,0
1.6974778175354004,8,0
1.7098031044006348,8,0
1.7214641571044922,8,0
1.7339179515838623,8,0
1.7455649375915527,8,0
1.7579469680786133,8,0
1.7695491313934326,8,0
1.7818520069122314,8,0
1.7935199737548828,8,0
1.805685043334961,8,0
1.817897081375122,8,0
1.829909086227417,8,0
1.841494083404541,8,0
1.853762149810791,8,0
1.8655979633331299,8,0
1.8778901100158691,8,0
1.8894920349121094,8,0
1.9017279148101807,8,0
1.913743019104004,8,0
1.9259059429168701,8,0
1.9375109672546387,8,0
1.949923038482666,8,0
1.9615089893341064,8,0
1.9739038944244385,8,0
1.9855060577392578,8,0
1.9977610111236572,8,0
2.0095407962799072,8,0
2.0219850540161133,8,0
2.033499002456665,8,0
2.0458619594573975,8,0
2.057497978210449,8,0
2.0697059631347656,8,0
2.082300901412964,8,0
2.094191074371338,8,0
2.105487823486328,8,0
2.1179351806640625,8,0
2.129565954208374,8,0
2.142017126083374,8,0
2.1535539627075195,8,0
2.165955066680908,8,0
2.1774070262908936,8,0
2.189701795578003,8,0
2.201565980911255,8,0
2.213876962661743,8,0
2.225724935531616,8,0
2.238399028778076,8,0
2.2495369911193848,8,0
2.261775016784668,8,0
2.2734620571136475,8,0
2.2869369983673096,8,0
2.2974841594696045,8,0
2.3098928928375244,8,0
2.321550130844116,8,0
2.334223985671997,8,0
2.345750093460083,8,0
2.3576419353485107,8,0
2.369476795196533,8,0
2.3816659450531006,8,0
2.3935811519622803,8,0
2.4059789180755615,8,0
2.4175500869750977,8,0
2.4299440383911133,8,0
2.441534996032715,8,0
2.4540538787841797,8,0
2.465837001800537,8,0
2.4777379035949707,8,0
2.489546060562134,8,0
2.501969814300537,8,0
2.5135350227355957,8,0
2.52597713470459,8,0
2.537540912628174,8,0
2.549828052520752,8,0
2.5614399909973145,8,0
2.574063777923584,8,0
2.585442066192627,8,0
2.5976572036743164,8,0
2.609476089477539,8,0
2.6220510005950928,8,0
2.633488893508911,8,0
2.6459450721740723,8,0
2.657487154006958,8,0
2.6698098182678223,8,0
2.6819567680358887,8,0
2.6938109397888184,8,0
2.705479860305786,8,0
2.7177159786224365,8,0
2.7294769287109375,8,0
2.7419419288635254,8,0
2.7534708976745605,8,0
2.76596999168396,8,0
2.7775280475616455,8,0
2.7900311946868896,8,0
2.8018639087677,8,0
2.8137118816375732,8,0
2.825484037399292,8,0
2.8379461765289307,8,0
2.849552869796753,8,0
2.863893985748291,8,0
2.87379789352417,8,0
2.8861749172210693,8,0
2.897550106048584,8,0
2.9097118377685547,8,0
2.9215290546417236,8,0
2.9340689182281494,8,0
2.9455249309539795,8,0
2.9579660892486572,8,0
2.9695868492126465,8,0
2.9819600582122803,8,0
2.9938149452209473,8,0
3.005682945251465,8,0
3.0176188945770264,8,0
3.029963970184326,8,0
3.030493974685669,8,0
3.041533946990967,8,0
3.054049015045166,8,0
3.0655710697174072,8,0
3.077707052230835,8,0
3.089506149291992,8,0
3.1019468307495117,8,0
3.1135640144348145,8,0
3.125736951828003,8,0
3.137557029724121,8,0
3.150041103363037,8,0
3.1615560054779053,8,0
3.173956871032715,8,0
3.185544013977051,8,0
3.1979620456695557,8,0
3.2095460891723633,8,0
3.2219600677490234,8,0
3.2335519790649414,8,0
3.24594783782959,8,0
3.2575340270996094,8,0
3.2697060108184814,8,0
3.281463146209717,8,0
3.2937140464782715,8,0
3.3055419921875,8,0
3.3179378509521484,8,0
3.3296990394592285,8,0
3.3419368267059326,8,0
3.353531837463379,8,0
3.3657069206237793,8,0
3.377532958984375,8,0
3.3899500370025635,8,0
3.401540994644165,8,0
3.4139788150787354,8,0
3.4255309104919434,8,0
3.4379589557647705,8,0
3.4495911598205566,8,0
3.461944103240967,8,0
3.473522901535034,8,0
3.4859468936920166,8,0
3.497589111328125,8,0
3.5096681118011475,8,0
3.521552801132202,8,0
3.5337119102478027,8,0
3.5455517768859863,8,0
3.557950973510742,8,0
3.569528102874756,8,0
3.5819520950317383,8,0
3.5935161113739014,8,0
3.6057190895080566,8,0
3.617504119873047,8,0
3.629962921142578,8,0
3.6415019035339355,8,0
3.6539881229400635,8,0
3.6655428409576416,8,0
3.677717924118042,8,0
3.689491033554077,8,0
3.7019410133361816,8,0
3.7138149738311768,8,0
3.726233959197998,8,0
3.7374470233917236,8,0
3.7499468326568604,8,0
3.761455774307251,8,0
3.7737081050872803,8,0
3.785473108291626,8,0
3.797945022583008,8,0
3.8095428943634033,8,0
3.8219568729400635,8,0
3.8335440158843994,8,0
3.846000909805298,8,0
3.8575479984283447,8,0
3.8697028160095215,8,0
3.881542921066284,8,0
3.8939359188079834,8,0
3.9056780338287354,8,0
3.9185678958892822,8,0
3.9297080039978027,8,0
3.942250967025757,8,0
3.9535958766937256,8,0
3.965946912765503,8,0
3.977591037750244,8,0
3.9899351596832275,8,0
4.001583814620972,8,0
4.013715028762817,8,0
4.025629043579102,8,0
4.03770899772644,8,0
4.049588918685913,8,0
4.061794996261597,8,0
4.0738420486450195,8,0
4.085793972015381,8,0
4.097591161727905,8,0
4.109965085983276,8,0
4.121568918228149,8,0
4.134267807006836,8,0
4.145511865615845,8,0
4.157713890075684,8,0
4.169481992721558,8,0
4.1818811893463135,8,0
4.193500995635986,8,0
4.20598292350769,8,0
4.217716932296753,8,0
4.2298901081085205,8,0
4.2414610385894775,8,0
4.254208087921143,8,0
4.265520811080933,8,0
4.277796030044556,8,0
4.28949499130249,8,0
4.301803112030029,8,0
4.313544988632202,8,0
4.325855016708374,8,0
4.337616920471191,8,0
4.3499369621276855,8,0
4.361539125442505,8,0
4.373811960220337,8,0
4.38555908203125,8,0
4.397710084915161,8,0
4.409541845321655,8,0
4.421934127807617,8,0
4.433562994003296,8,0
4.445788860321045,8,0
4.457625865936279,8,0
4.469789981842041,8,0
4.481540203094482,8,0
4.493705987930298,8,0
4.505504131317139,8,0
4.517912149429321,8,0
4.529543876647949,8,0
4.5417962074279785,8,0
4.553524971008301,8,0
4.565738916397095,8,0
4.577508211135864,8,0
4.589943170547485,8,0
4.601799011230469,8,0
4.6137988567352295,8,0
4.625801086425781,8,0
4.637789964675903,8,0
4.649738073348999,8,0
4.6617889404296875,8,0
4.673509836196899,8,0
4.685705900192261,8,0
4.697691917419434,8,0
4.710237979888916,8,0
4.721508979797363,8,0
4.733938932418823,8,0
4.745791912078857,8,0
4.758023023605347,8,0
4.769559144973755,8,0
4.781872987747192,8,0
4.793555021286011,8,0
4.805955171585083,8,0
4.817541837692261,8,0
4.8299400806427,8,0
4.841568946838379,8,0
4.853791952133179,8,0
4.865540027618408,8,0
4.8777079582214355,8,0
4.889796018600464,8,0
4.9019880294799805,8,0
4.913551092147827,8,0
4.92602014541626,8,0
4.937550067901611,8,0
4.94974684715271,8,0
4.961548089981079,8,0
4.973941087722778,8,0
4.9858129024505615,8,0
4.997822046279907,8,0
5.009603023529053,8,0
5.021932125091553,8,0
5.033753871917725,8,0
5.046015977859497,8,0
5.057559013366699,8,0
5.069705963134766,8,0
5.081668853759766,8,0
5.093713998794556,8,0
5.105512857437134,8,0
5.117785930633545,8,0
5.129544019699097,8,0
5.141726016998291,8,0
5.153512001037598,8,0
5.1659510135650635,8,0
5.177567005157471,8,0
5.190047025680542,8,0
5.201552867889404,8,0
5.213921070098877,8,0
5.22553014755249,8,0
5.237712860107422,8,0
5.249521017074585,8,0
5.261711835861206,8,0
5.273494005203247,8,0
5.2860190868377686,8,0
5.297514915466309,8,0
5.309700965881348,8,0
5.321678161621094,8,0
5.334780931472778,8,0
5.345545053482056,8,0
5.3578040599823,8,0
5.369548082351685,8,0
5.381834030151367,8,0
5.3935768604278564,8,0
5.405937910079956,8,0
5.417542934417725,8,0
5.429800987243652,8,0
5.4418089389801025,8,0
5.453707933425903,8,0
5.465791940689087,8,0
5.477941036224365,8,0
5.489811897277832,8,0
5.502009153366089,8,0
5.513569116592407,8,0
5.525804042816162,8,0
5.5375261306762695,8,0
5.5497190952301025,8,0
5.561600923538208,8,0
5.574007987976074,8,0
5.585614204406738,8,0
5.597785949707031,8,0
5.60959792137146,8,0
5.621709108352661,8,0
5.63353705406189,8,0
5.645941972732544,8,0
5.65752100944519,8,0
5.669788837432861,8,0
5.681709051132202,8,0
5.6941609382629395,8,0
5.705564975738525,8,0
5.717708110809326,8,0
5.729571104049683,8,0
5.742033958435059,8,0
5.753577947616577,8,0
5.765820026397705,8,0
5.777508974075317,8,0
5.789702892303467,8,0
5.80157995223999,8,0
5.81395697593689,8,0
5.825556993484497,8,0
5.8378050327301025,8,0
5.849579095840454,8,0
5.862127780914307,8,0
5.873540878295898,8,0
5.88610577583313,8,0
5.897573947906494,8,0
5.909706115722656,8,0
5.92155122756958,8,0
5.934051990509033,8,0
5.945548057556152,8,0
5.95777702331543,8,0
5.9695680141448975,8,0
5.981982946395874,8,0
5.993525981903076,8,0
6.005763053894043,8,0
6.017586946487427,8,0
6.0299460887908936,8,0
6.041547060012817,8,0
6.053959846496582,8,0
6.065797805786133,8,0
6.077711820602417,8,0
6.0895538330078125,8,0
6.101775169372559,8,0
6.113540172576904,8,0
6.126011848449707,8,0
6.13753080368042,8,0
6.149700880050659,8,0
6.161539077758789,8,0
6.173939943313599,8,0
6.185781002044678,8,0
6.197725057601929,8,0
6.209527015686035,8,0
6.2220139503479,8,0
6.233508110046387,8,0
6.245700120925903,8,0
6.257504940032959,8,0
6.270212173461914,8,0
6.281503915786743,8,0
6.294049978256226,8,0
6.305523872375488,8,0
6.317779064178467,8,0
6.329499959945679,8,0
6.342018127441406,8,0
6.353514909744263,8,0
6.366192817687988,8,0
6.3775999546051025,8,0
6.39026403427124,8,0
6.401572227478027,8,0
6.413945198059082,8,0
6.425611972808838,8,0
6.438111066818237,8,0
6.4495580196380615,8,0
6.4620020389556885,8,0
6.473609924316406,8,0
6.485710144042969,8,0
6.49756383895874,8,0
6.509967088699341,8,0
6.518419027328491,8,0
6.530564069747925,8,0
6.5425379276275635,8,0
6.554540157318115,8,0
6.566608905792236,8,0
6.578537940979004,8,0
6.590569019317627,8,0
6.602538108825684,8,0
6.614600896835327,8,0
6.62653112411499,8,0
6.638556003570557,8,0
6.6505279541015625,8,0
6.662605047225952,8,0
6.67478609085083,8,0
6.686530113220215,8,0
6.69881010055542,8,0
6.710587978363037,8,0
6.722516059875488,8,0
6.734524965286255,8,0
6.746522903442383,8,0
6.7587831020355225,8,0
6.770511865615845,8,0
6.782527923583984,8,0
6.79460883140564,8,0
6.806540012359619,8,0
6.818498134613037,8,0
6.830518960952759,8,0
6.842615127563477,8,0
6.854824066162109,8,0
6.8665289878845215,8,0
6.87850284576416,8,0
6.890625953674316,8,0
6.899353981018066,8,0
6.911863088607788,8,0
6.923557996749878,8,0
6.9356138706207275,8,0
6.947599172592163,8,0
6.959573984146118,8,0
6.971564054489136,8,0
6.983566045761108,8,0
6.995673894882202,8,0
7.007582902908325,8,0
7.020120143890381,8,0
7.0316150188446045,8,0
7.043627977371216,8,0
7.055632829666138,8,0
7.067775011062622,8,0
7.079614877700806,8,0
7.092028856277466,8,0
7.103610992431641,8,0
7.115612030029297,8,0
7.127664804458618,8,0
7.139625072479248,8,0
7.151590824127197,8,0
7.163600921630859,8,0
7.17559814453125,8,0
7.187587022781372,8,0
7.199609041213989,8,0
7.211605072021484,8,0
7.2235939502716064,8,0
7.235563039779663,8,0
7.247588872909546,8,0
7.259578227996826,8,0
7.271586179733276,8,0
7.283581018447876,8,0
7.295578956604004,8,0
7.30757999420166,8,0
7.319582939147949,8,0
7.331801891326904,8,0
7.343568801879883,8,0
7.355557918548584,8,0
7.367608070373535,8,0
7.3795599937438965,8,0
7.391567230224609,8,0
7.403559923171997,8,0
7.415558815002441,8,0
7.427567958831787,8,0
7.439771890640259,8,0
7.451563119888306,8,0
7.46359395980835,8,0
7.475564956665039,8,0
7.487565040588379,8,0
7.499547958374023,8,0
7.51164698600769,8,0
7.523599147796631,8,0
7.535653829574585,8,0
7.54761815071106,8,0
7.559643983840942,8,0
7.5716259479522705,8,0
7.583547830581665,8,0
7.595621824264526,8,0
7.608013153076172,8,0
7.619609832763672,8,0
7.631627082824707,8,0
7.643607139587402,8,0
7.655546188354492,8,0
7.667609930038452,8,0
7.679642915725708,8,0
7.691602945327759,8,0
7.703593969345093,8,0
7.715609788894653,8,0
7.727596998214722,8,0
7.739593029022217,8,0
7.751590967178345,8,0
7.763554096221924,8,0
7.775518894195557,8,0
7.787590980529785,8,0
