timestamp,high,low,faults
0.3614668846130371,26,20,15
0.36165499687194824,26,20,15
0.36173295974731445,26,20,15
0.36188793182373047,26,20,15
0.36209988594055176,26,20,15
0.3621659278869629,26,20,16
0.3622310161590576,26,20,17
0.38233304023742676,26,20,17
0.41382288932800293,26,20,17
0.46832799911499023,26,20,17
0.49576711654663086,26,20,17
0.5502989292144775,26,20,17
0.5776450634002686,26,20,17
0.6596658229827881,26,20,17
0.6870248317718506,26,20,17
0.7416620254516602,26,20,17
0.7689859867095947,26,20,17
0.7963728904724121,26,20,17
0.8509950637817383,26,20,17
0.8783080577850342,26,20,17
0.9604249000549316,26,20,17
0.9876329898834229,26,20,17
1.0423181056976318,27,21,0
1.0696220397949219,27,21,0
1.151655912399292,27,21,0
1.178969144821167,27,21,0
1.2335400581359863,27,21,2
1.260878086090088,27,21,3
1.2882308959960938,27,21,4
1.3429591655731201,27,21,5
1.3703010082244873,27,21,5
1.4523119926452637,27,21,5
1.4796109199523926,27,21,5
1.5342321395874023,27,20,6
1.561586856842041,27,20,7
1.5891242027282715,27,20,7
1.643615961074829,27,20,7
1.6709859371185303,27,20,7
1.7255899906158447,27,20,8
1.7530272006988525,27,20,8
1.7804679870605469,27,20,9
1.8349120616912842,27,20,11
1.8623020648956299,27,20,12
1.9442729949951172,27,20,15
2.0262861251831055,27,20,15
2.0536019802093506,27,20,15
2.0809590816497803,27,20,15
2.13572096824646,27,20,15
2.1629581451416016,27,20,15
2.2175910472869873,27,20,15
2.2451789379119873,27,20,15
2.2721569538116455,27,20,16
2.3269429206848145,27,20,16
2.3542368412017822,27,20,16
2.4362640380859375,27,20,16
2.4636480808258057,27,20,16
2.5182971954345703,27,20,16
2.5456559658050537,27,20,16
2.5729148387908936,27,20,16
2.6275970935821533,27,20,16
2.654921054840088,27,20,16
2.7095701694488525,27,20,16
2.736994981765747,27,20,16
2.764235019683838,27,20,17
2.8189802169799805,27,20,18
2.8462750911712646,27,20,18
2.877578020095825,27,20,18
2.9049179553985596,27,20,18
2.9322669506073,27,20,18
2.9869160652160645,27,20,18
3.0142641067504883,27,20,18
3.0690691471099854,27,20,18
3.096281051635742,27,20,18
3.1236090660095215,27,20,18
3.1782469749450684,27,20,18
3.2055821418762207,27,20,18
3.2875871658325195,27,20,18
3.314915180206299,27,20,18
3.3695619106292725,27,20,18
3.396897077560425,27,20,18
3.4242420196533203,27,20,18
3.4789278507232666,27,27,0
3.5062761306762695,27,21,0
3.5882561206817627,27,21,0
3.6155641078948975,27,21,0
3.670255184173584,27,21,0
3.6975128650665283,27,21,1
3.7249112129211426,27,21,2
3.7794950008392334,27,21,4
3.8068950176239014,27,21,4
3.861553907394409,27,21,4
3.8888840675354004,27,21,4
3.916240930557251,27,21,4
3.9709160327911377,27,20,4
3.998218059539795,27,20,5
4.0531110763549805,27,20,6
