timestamp,dlc,inv_byte0
0.36059021949768066,8,0
0.36069607734680176,8,0
0.3607511520385742,8,0
0.36078619956970215,8,0
0.36082911491394043,8,0
0.3608551025390625,8,0
0.3608980178833008,8,0
0.36092209815979004,8,0
0.3609621524810791,8,0
0.36098718643188477,8,0
0.3610191345214844,8,0
0.3610570430755615,8,0
0.3610880374908447,8,0
0.36112523078918457,8,0
0.36115097999572754,8,0
0.36118292808532715,8,0
0.3612101078033447,8,0
0.3612489700317383,8,0
0.36127519607543945,8,0
0.3613121509552002,8,0
0.3613402843475342,8,0
0.36136913299560547,8,0
0.36140012741088867,8,0
0.3650171756744385,8,0
0.37687110900878906,8,0
0.3889331817626953,8,0
0.4009280204772949,8,0
0.4129321575164795,8,0
0.4248790740966797,8,0
0.43692803382873535,8,0
0.4489479064941406,8,0
0.4609363079071045,8,0
0.47293806076049805,8,0
0.48486804962158203,8,0
0.4968750476837158,8,0
0.5088932514190674,8,0
0.5208840370178223,8,0
0.5328772068023682,8,0
0.5448832511901855,8,0
0.5571460723876953,8,0
0.5691509246826172,8,0
0.5809800624847412,8,0
0.5929222106933594,8,0
0.6052651405334473,8,0
0.6170222759246826,8,0
0.628939151763916,8,0
0.6409201622009277,8,0
0.6529231071472168,8,0
0.6649372577667236,8,0
0.6769201755523682,8,0
0.6889200210571289,8,0
0.7010543346405029,8,0
0.7129831314086914,8,0
0.7249801158905029,8,0
0.73697829246521,8,0
0.7489819526672363,8,0
0.7609820365905762,8,0
0.7729892730712891,8,0
0.7849671840667725,8,0
0.7969710826873779,8,0
0.8055930137634277,8,0
0.8178901672363281,8,0
0.829902172088623,8,0
0.8418879508972168,8,0
0.8538990020751953,8,0
0.8658699989318848,8,0
0.8778371810913086,8,0
0.8899252414703369,8,0
0.9018869400024414,8,0
0.9138989448547363,8,0
0.9261319637298584,8,0
0.9378869533538818,8,0
0.9498701095581055,8,0
0.9618711471557617,8,0
0.9738669395446777,8,0
0.98592209815979,8,0
0.9945480823516846,8,0
1.0069870948791504,8,0
1.018897294998169,8,0
1.0309350490570068,8,0
1.0429270267486572,8,0
1.054821252822876,8,0
1.0668890476226807,8,0
1.0788750648498535,8,0
1.0908551216125488,8,0
1.1028821468353271,8,0
1.1149029731750488,8,0
1.1268491744995117,8,0
1.1391291618347168,8,0
1.1508820056915283,8,0
1.1632072925567627,8,0
1.1748762130737305,8,0
1.1836142539978027,8,0
1.1958792209625244,8,0
1.2079401016235352,8,0
1.2199442386627197,8,0
1.2319211959838867,8,0
1.2438600063323975,8,0
1.2559280395507812,8,0
1.267914056777954,8,0
1.2799081802368164,8,0
1.2921640872955322,8,0
1.3039090633392334,8,0
1.3159112930297852,8,0
1.3279261589050293,8,0
1.339905023574829,8,0
1.35191011428833,8,0
1.3639030456542969,8,0
1.3726122379302979,8,0
1.384963035583496,8,0
1.3970770835876465,8,0
1.4089632034301758,8,0
1.4210271835327148,8,0
1.4329781532287598,8,0
1.4449572563171387,8,0
1.4569520950317383,8,0
1.4689781665802002,8,0
1.4809751510620117,8,0
1.4929490089416504,8,0
1.5049479007720947,8,0
1.5168921947479248,8,0
1.528939962387085,8,0
1.5412662029266357,8,0
1.552947998046875,8,0
1.5647621154785156,8,0
1.576767921447754,8,0
1.5887842178344727,8,0
1.6007661819458008,8,0
1.6127750873565674,8,0
1.6250591278076172,8,0
1.6367700099945068,8,0
1.6487770080566406,8,0
1.6607632637023926,8,0
1.672774076461792,8,0
1.6847879886627197,8,0
1.696777105331421,8,0
1.7087841033935547,8,0
1.7207691669464111,8,0
1.732835054397583,8,0
1.7448320388793945,8,0
1.7568480968475342,8,0
1.7690601348876953,8,0
1.7808351516723633,8,0
1.7928221225738525,8,0
1.8050811290740967,8,0
1.8168129920959473,8,0
1.8287789821624756,8,0
1.840806245803833,8,0
1.8528130054473877,8,0
1.8652820587158203,8,0
1.8770229816436768,8,0
1.8888330459594727,8,0
1.900818109512329,8,0
1.912858247756958,8,0
1.9248111248016357,8,0
1.9368209838867188,8,0
1.9488251209259033,8,0
1.961064338684082,8,0
1.9728081226348877,8,0
1.9847962856292725,8,0
1.9967811107635498,8,0
2.0088131427764893,8,0
2.020733118057251,8,0
2.032778024673462,8,0
2.0447449684143066,8,0
2.056781053543091,8,0
2.0687851905822754,8,0
2.0807931423187256,8,0
2.092777967453003,8,0
2.1047780513763428,8,0
2.1167752742767334,8,0
2.128887176513672,8,0
2.1407670974731445,8,0
2.1527862548828125,8,0
2.164919137954712,8,0
2.1767730712890625,8,0
2.1887872219085693,8,0
2.2010080814361572,8,0
2.2127671241760254,8,0
2.224777936935425,8,0
2.2367899417877197,8,0
2.248852014541626,8,0
2.2608370780944824,8,0
2.272844076156616,8,0
2.2848520278930664,8,0
2.296898126602173,8,0
2.308845043182373,8,0
2.320829153060913,8,0
2.3328282833099365,8,0
2.34480619430542,8,0
2.3568341732025146,8,0
