timestamp,high,low,faults
1.369748830795288,19,18,4
1.3698420524597168,19,18,4
1.3811109066009521,19,18,5
1.4080638885498047,19,18,5
1.435102939605713,19,18,6
1.4618008136749268,19,18,7
1.4884037971496582,19,18,8
1.5151138305664062,19,18,9
1.5417840480804443,19,18,10
1.5683879852294922,19,18,11
1.595350980758667,19,18,12
1.621795892715454,19,18,12
1.6491570472717285,19,18,12
1.6764469146728516,19,18,12
1.70387601852417,19,18,12
1.731152057647705,19,18,12
1.7584271430969238,19,18,12
1.7861039638519287,19,18,12
1.8131349086761475,19,18,12
1.840467929840088,19,18,12
1.8678088188171387,19,18,12
1.8952181339263916,19,18,12
1.9223999977111816,19,18,13
1.9491209983825684,19,18,13
1.9767751693725586,19,18,13
2.0039310455322266,19,18,13
2.0312039852142334,19,18,13
2.058490037918091,19,18,13
2.085805892944336,19,18,13
2.113128900527954,19,18,13
2.140509843826294,19,18,13
2.1680519580841064,19,18,13
2.1952009201049805,19,18,13
2.2224879264831543,19,18,13
2.2498080730438232,19,18,13
2.277104139328003,19,18,13
2.304468870162964,19,18,13
2.331831932067871,19,18,13
2.359394073486328,19,18,13
2.386537790298462,19,18,13
2.4138150215148926,19,18,14
2.4404079914093018,19,18,15
2.4671289920806885,19,18,15
2.4944710731506348,19,18,15
2.5259339809417725,22,18,15
2.5534157752990723,22,18,15
2.5805301666259766,22,18,15
2.607785940170288,22,18,15
2.635138988494873,22,18,15
2.6624507904052734,22,18,15
2.6898019313812256,22,18,15
2.717106819152832,22,18,15
2.744788885116577,22,18,15
2.7718069553375244,22,18,15
2.7991299629211426,22,18,15
2.8264517784118652,22,18,15
2.8537771701812744,22,18,15
2.8811278343200684,22,18,15
2.908496141433716,22,18,15
2.93605899810791,22,18,15
2.9631378650665283,22,18,15
2.9904627799987793,22,18,15
3.0179100036621094,22,18,15
3.045135021209717,22,18,15
3.072457790374756,22,18,15
3.0998151302337646,22,18,15
3.127122163772583,19,19,0
3.154484987258911,19,19,0
3.1817820072174072,19,19,0
3.2091050148010254,19,19,0
3.236466884613037,19,19,0
3.2637789249420166,19,19,0
3.2913870811462402,19,19,0
3.318444013595581,19,19,0
3.34578800201416,19,19,0
3.37310791015625,19,19,0
3.4005849361419678,19,19,1
3.42710280418396,19,19,2
3.4538490772247314,19,18,2
3.4813969135284424,19,18,2
3.508434772491455,19,18,2
3.5358030796051025,19,18,2
3.563180923461914,19,18,2
3.5904648303985596,19,18,2
3.6179418563842773,19,18,2
3.6450700759887695,19,18,3
3.671985149383545,19,18,4
3.6985509395599365,19,18,4
3.7258028984069824,19,18,4
3.7531559467315674,19,18,4
3.780428886413574,19,18,4
3.8077988624572754,19,18,4
3.8350839614868164,19,18,5
3.8620479106903076,19,18,5
3.8890631198883057,19,18,6
3.9157209396362305,19,18,7
3.942375898361206,19,18,8
3.969066858291626,19,18,9
3.995837926864624,19,18,10
4.022542953491211,19,18,11
4.049226999282837,19,18,12
4.0758960247039795,19,18,12
4.103144884109497,19,18,12
4.130503177642822,19,18,12
4.157815933227539,19,18,12
4.185132026672363,19,18,12
4.212425947189331,19,18,12
4.2399818897247314,19,18,12
4.267176866531372,19,18,12
4.294474840164185,19,18,12
4.321808099746704,19,18,12
4.3491010665893555,19,18,12
4.376370191574097,19,18,13
4.403304815292358,19,18,13
4.430714130401611,19,18,13
4.457864761352539,19,18,13
4.485108852386475,19,18,13
4.5124828815460205,19,18,13
4.53985595703125,19,18,13
4.5671117305755615,19,18,13
4.594476938247681,19,18,13
4.62202787399292,19,18,13
4.649111986160278,19,18,13
4.67644190788269,19,18,13
4.703917026519775,19,18,13
4.731127023696899,19,18,13
4.758448123931885,19,18,13
4.785830974578857,19,18,13
4.813356876373291,19,18,13
4.840451002120972,19,18,13
4.867727041244507,19,18,14
4.894570827484131,19,18,15
4.921236991882324,19,18,15
4.9484288692474365,19,18,15
4.979805946350098,22,18,15
5.007336854934692,22,18,15
5.034511089324951,22,18,15
5.061868906021118,22,18,15
5.089105129241943,22,18,15
5.116424798965454,22,18,15
5.143835067749023,22,18,15
5.171122074127197,22,18,15
5.1987340450286865,22,18,15
5.225844860076904,22,18,15
5.253131866455078,22,18,15
5.280480861663818,22,18,15
5.307888984680176,22,18,15
5.33512282371521,22,18,15
5.362489938735962,22,18,15
5.390049934387207,22,18,15
5.417447805404663,22,18,15
5.444406986236572,22,18,15
5.471843004226685,22,18,15
5.499191045761108,22,18,15
5.526525974273682,22,18,15
5.553843975067139,22,18,15
5.581277132034302,19,19,0
5.608605861663818,19,19,0
5.635986089706421,19,19,0
5.663158893585205,19,19,0
5.690482139587402,19,19,0
5.7178449630737305,19,19,0
5.745371103286743,19,19,0
5.772470951080322,19,19,0
5.7998528480529785,19,19,0
5.8273398876190186,19,19,0
5.85439395904541,19,19,1
5.881176948547363,19,19,2
5.908001899719238,19,18,2
5.935314178466797,19,18,2
5.962526798248291,19,18,2
5.989832878112793,19,18,2
6.017189979553223,19,18,2
6.044498920440674,19,18,2
6.071869850158691,19,18,2
6.099215984344482,19,18,3
6.125950813293457,19,18,4
6.152572154998779,19,18,4
6.179996013641357,19,18,4
6.207118988037109,19,18,4
6.234527826309204,19,18,4
6.261898994445801,19,18,4
6.289135932922363,19,18,5
6.343058824539185,19,18,6
6.369759798049927,19,18,7
6.396346092224121,19,18,8
6.4230780601501465,19,18,9
6.449862003326416,19,18,10
6.476391077041626,19,18,11
6.503322124481201,19,18,12
6.529965877532959,19,18,12
6.55859899520874,19,18,12
6.5846168994903564,19,18,12
6.612191915512085,19,18,12
6.639354944229126,19,18,12
6.666723966598511,19,18,12
6.694127082824707,19,18,12
6.721334934234619,19,18,12
6.7484519481658936,19,18,12
6.775893926620483,19,18,12
6.803174018859863,19,18,12
6.830436944961548,19,18,13
6.857218027114868,19,18,13
6.884730100631714,19,18,13
6.911900997161865,19,18,13
6.939389944076538,19,18,13
6.96648383140564,19,18,13
6.994065046310425,19,18,13
7.0211498737335205,19,18,13
7.048624038696289,19,18,13
7.103210926055908,19,18,13
7.130584001541138,19,18,13
7.157804012298584,19,18,13
7.185254096984863,19,18,13
7.2126359939575195,19,18,13
7.239833116531372,19,18,13
7.2675700187683105,19,18,13
7.294546127319336,19,18,13
7.321836948394775,19,18,14
7.348412752151489,19,18,15
7.375148057937622,19,18,15
7.402730941772461,19,18,15
7.433752059936523,22,18,15
7.461313962936401,22,18,15
7.4886791706085205,22,18,15
7.516092777252197,22,18,15
7.543239116668701,22,18,15
7.570641040802002,22,18,15
7.5978169441223145,22,18,15
7.625279903411865,22,18,15
7.652956008911133,22,18,15
7.6799540519714355,22,18,15
7.707368850708008,22,18,15
7.7345359325408936,22,18,15
7.761938095092773,22,18,15
7.7890989780426025,22,18,15
7.8165318965911865,22,18,15
7.8712029457092285,22,18,15
7.898582935333252,22,18,15
7.9257729053497314,22,18,15
7.953207015991211,22,18,15
7.980403900146484,22,18,15
8.007936954498291,22,18,15
8.035362958908081,19,19,0
8.0625319480896,19,19,0
8.089875936508179,19,19,0
8.117087841033936,19,19,0
8.144500970840454,19,19,0
8.171787023544312,19,19,0
8.19934606552124,19,19,0
8.226492881774902,19,19,0
8.253739833831787,19,19,0
8.281169176101685,19,19,0
8.308359146118164,19,19,1
8.335079193115234,19,19,2
8.36185097694397,19,18,2
8.389326095581055,19,18,2
8.416498184204102,19,18,2
8.443949937820435,19,18,2
8.471128940582275,19,18,2
8.498504877090454,19,18,2
8.525767803192139,19,18,2
8.553148031234741,19,18,3
8.579989910125732,19,18,4
8.60641884803772,19,18,4
8.633809089660645,19,18,4
8.661103963851929,19,18,4
8.688425779342651,19,18,4
8.715888023376465,19,18,4
8.7430419921875,19,18,5
8.770046949386597,19,18,5
8.79701018333435,19,18,6
8.823734998703003,19,18,7
8.850440979003906,19,18,8
8.87705683708191,19,18,9
8.90382981300354,19,18,10
8.930513143539429,19,18,11
8.957225799560547,19,18,12
8.983837842941284,19,18,12
9.011183977127075,19,18,12
9.038413047790527,19,18,12
9.06581711769104,19,18,12
9.093125104904175,19,18,12
9.120516061782837,19,18,12
9.175127983093262,19,18,12
9.2024507522583,19,18,12
9.22979187965393,19,18,12
9.257179975509644,19,18,12
9.284409999847412,19,18,13
9.311156988143921,19,18,13
9.338684797286987,19,18,13
9.365768909454346,19,18,13
9.393615961074829,19,18,13
9.420443058013916,19,18,13
9.44780683517456,19,18,13
9.475176811218262,19,18,13
9.502413034439087,19,18,13
9.530099868774414,19,18,13
9.557055950164795,19,18,13
9.58446192741394,19,18,13
9.612097024917603,19,18,13
9.639073848724365,19,18,13
9.666903018951416,19,18,13
9.694114923477173,19,18,13
9.721543073654175,19,18,13
9.748488903045654,19,18,13
9.775844097137451,19,18,14
9.80256199836731,19,18,15
9.829087972640991,19,18,15
9.856486082077026,19,18,15
9.887661933898926,22,18,15
9.915675163269043,22,18,15
9.942436933517456,22,18,15
9.969844818115234,22,18,15
9.997097969055176,22,18,15
10.024477005004883,22,18,15
10.052018880844116,22,18,15
10.079170942306519,22,18,15
10.106839895248413,22,18,15
10.133893966674805,22,18,15
10.161332845687866,22,18,15
10.188503980636597,22,18,15
10.215796947479248,22,18,15
10.24341082572937,22,18,15
10.270503759384155,22,18,15
10.298172950744629,22,18,15
10.325074195861816,22,18,15
10.352512836456299,22,18,15
10.37983775138855,22,18,15
10.407135963439941,22,18,15
10.434556722640991,22,18,15
10.46177887916565,22,18,15
10.48912000656128,19,19,0
10.516441106796265,19,19,0
10.543776988983154,19,19,0
10.571208953857422,19,19,0
10.598464012145996,19,19,0
10.62574291229248,19,19,0
10.653242111206055,19,19,0
10.680454969406128,19,19,0
10.707855939865112,19,19,0
10.73508906364441,19,19,0
10.762486934661865,19,19,1
10.78897500038147,19,19,2
10.815720796585083,19,18,2
10.843332052230835,19,18,2
