timestamp,high,low,faults
1.3701660633087158,19,18,7
1.3702869415283203,19,18,8
1.3703298568725586,19,18,9
1.3989689350128174,19,18,12
1.425475835800171,19,18,12
1.4802360534667969,19,18,12
1.5075609683990479,19,18,12
1.534797191619873,19,18,12
1.5897269248962402,19,18,12
1.6168038845062256,19,18,12
1.6987731456756592,19,18,12
1.7260959148406982,19,18,13
1.8074538707733154,19,18,13
1.8347599506378174,19,18,13
1.8894479274749756,19,18,13
1.9167790412902832,19,18,13
1.9441370964050293,19,18,13
1.9988420009613037,19,18,13
2.080770969390869,19,18,13
2.1081061363220215,19,18,13
2.135464906692505,19,18,13
2.1900999546051025,19,18,13
2.217376947402954,19,18,14
2.244058847427368,19,18,15
2.3570289611816406,22,18,15
2.3841071128845215,22,18,15
2.411426067352295,22,18,15
2.4661319255828857,22,18,15
2.4934730529785156,22,18,15
2.5754549503326416,22,18,15
2.6027469635009766,22,18,15
2.657439947128296,22,18,15
2.684778928756714,22,18,15
2.7121410369873047,22,18,15
2.7667860984802246,22,18,15
2.8487629890441895,22,18,15
2.8761208057403564,22,18,15
2.9033989906311035,22,18,15
2.9581031799316406,19,19,0
2.9854531288146973,19,19,0
3.0402798652648926,19,19,0
3.06742787361145,19,19,0
3.0950469970703125,19,19,0
3.1494829654693604,19,19,0
3.176788091659546,19,19,0
3.204030990600586,19,19,1
3.257434844970703,19,18,2
3.2850489616394043,19,18,2
3.3121449947357178,19,18,2
3.366776943206787,19,18,2
3.448690891265869,19,18,3
3.4756228923797607,19,18,4
3.5021231174468994,19,18,4
3.5569989681243896,19,18,4
3.584101915359497,19,18,4
3.6114540100097656,19,18,4
3.665724992752075,19,18,5
3.6927549839019775,19,18,6
3.719391107559204,19,18,7
3.7727251052856445,19,18,9
3.799355983734131,19,18,10
3.8261148929595947,19,18,11
3.9067490100860596,19,18,12
3.934103012084961,19,18,12
3.98876690864563,19,18,12
4.016087770462036,19,18,12
4.043699026107788,19,18,12
4.125466823577881,19,18,12
4.206763029098511,19,18,13
4.288741827011108,19,18,13
4.316096067428589,19,18,13
4.343459844589233,19,18,13
4.398157119750977,19,18,13
4.425954103469849,19,18,13
4.480311155319214,19,18,13
4.507421970367432,19,18,13
4.562105894088745,19,18,13
4.589434862136841,19,18,13
4.6170408725738525,19,18,13
4.671343803405762,19,18,14
4.698046922683716,19,18,15
4.752081871032715,19,18,15
4.810994863510132,22,18,15
4.838079929351807,22,18,15
4.8655078411102295,22,18,15
4.920076131820679,22,18,15
5.029453754425049,22,18,15
5.084062099456787,22,18,15
5.111490964889526,22,18,15
5.166074991226196,22,18,15
5.19367790222168,22,18,15
5.248283863067627,22,18,15
5.275437831878662,22,18,15
5.302735805511475,22,18,15
5.357395887374878,22,18,15
5.384746074676514,19,19,0
5.4121129512786865,19,19,0
5.466829061508179,19,19,0
5.494167804718018,19,19,0
5.549147844314575,19,19,0
5.576120138168335,19,19,0
5.603396892547607,19,19,0
5.6579999923706055,19,19,1
5.684679985046387,19,19,2
5.711453914642334,19,18,2
5.766077995300293,19,18,2
5.7934489250183105,19,18,2
5.84824800491333,19,18,2
5.875448942184448,19,18,2
5.902673959732056,19,18,3
5.983405113220215,19,18,4
6.010778903961182,19,18,4
6.065410137176514,19,18,4
6.0926759243011475,19,18,5
6.119709014892578,19,18,5
6.173346757888794,19,18,7
6.200023889541626,19,18,8
6.22666597366333,19,18,9
6.280126094818115,19,18,11
6.307066917419434,19,18,12
6.33341383934021,19,18,12
6.41541600227356,19,18,12
6.4428391456604,19,18,12
6.497645854949951,19,18,12
6.524726152420044,19,18,12
6.552065134048462,19,18,12
6.606719017028809,19,18,12
6.634050130844116,19,18,13
6.688383102416992,19,18,13
6.715390920639038,19,18,13
6.74277400970459,19,18,13
6.7973997592926025,19,18,13
6.824741840362549,19,18,13
6.852055788040161,19,18,13
6.90689492225647,19,18,13
6.934067964553833,19,18,13
6.9887189865112305,19,18,13
7.016083002090454,19,18,13
7.0434229373931885,19,18,13
7.098067045211792,19,18,13
7.12532901763916,19,18,14
7.151996850967407,19,18,15
7.206082105636597,19,18,15
7.265001058578491,22,18,15
7.292057991027832,22,18,15
7.319391965866089,22,18,15
7.374067068099976,22,18,15
7.401393890380859,22,18,15
7.456387758255005,22,18,15
7.4833760261535645,22,18,15
7.510753154754639,22,18,15
7.565387964248657,22,18,15
7.59277081489563,22,18,15
7.620059013366699,22,18,15
