"Format","MoTeC CSV File",,,"Workbook","Default"
"Venue","BeaveRun",,,"Worksheet","General"
"Vehicle","RFR 26",,,"Vehicle Desc",""
"Driver","None",,,"Engine ID","KTM SFX 450"
"Device","C185"
"Comment","PeterG",,,"Session",""
"Log Date","5/22/2026",,,"Origin Time","0.000","s"
"Log Time","11:38:16 PM",,,"Start Time","0.000","s"
"Sample Rate","20.000","Hz",,"End Time","835.000","s"
"Duration","835.000","s",,"Start Distance",
"Range","entire outing",,,"End Distance",
"Beacon Markers",""


"Time","Battery Temp","Motor Temp","Engine Power","Motor Speed"
"s","C","C","kW","rpm"


"256.100","19.0","25.0","104.0","0"
"256.150","19.0","25.0","104.0","0"
"256.200","19.0","25.0","104.0","0"
"256.250","19.0","25.1","104.0","0"
"256.300","20.8","25.3","104.0","0"
"256.350","21.0","25.2","104.0","0"
"256.400","21.0","25.2","104.0","0"
"256.450","21.0","25.2","104.0","0"
"256.500","21.0","25.1","104.0","0"
"256.550","21.0","25.2","104.0","0"
"256.600","21.0","25.2","104.0","0"
"256.650","21.0","25.1","104.0","0"
"256.700","21.0","25.0","104.0","0"
"256.750","21.0","25.1","104.0","0"
"256.800","21.0","25.1","104.0","0"
"256.850","21.0","25.1","104.0","0"
"256.900","21.0","25.1","104.0","0"
"256.950","21.0","25.1","104.0","0"
"257.000","21.0","25.0","104.0","0"
"257.050","21.0","25.1","104.0","0"
"257.100","21.0","25.2","104.0","0"
"257.150","21.0","25.4","104.0","0"
"257.200","21.0","25.6","104.0","0"
"257.250","20.8","25.4","104.0","0"
"257.300","19.0","25.1","104.0","0"
"257.350","19.0","25.1","104.0","0"
"257.400","19.0","25.1","104.0","0"
"257.450","19.0","25.1","104.0","0"
"257.500","19.0","25.1","104.0","0"
"257.550","19.0","25.1","104.0","0"
"257.600","19.0","25.1","104.0","0"
"257.650","19.0","25.1","104.0","0"
"257.700","19.0","25.0","104.0","0"
"257.750","19.0","25.1","104.0","0"
"257.800","19.0","25.1","104.0","0"
"257.850","19.0","25.1","104.0","0"
"257.900","19.0","25.0","104.0","0"
"257.950","19.0","25.0","104.0","0"
"258.000","19.0","25.0","104.0","0"
"258.050","19.0","25.1","104.0","0"
"258.100","19.0","25.1","104.0","0"
"258.150","19.0","25.2","104.0","0"
"258.200","19.0","25.2","104.0","0"
"258.250","19.0","25.1","104.0","0"
"258.300","20.0","25.0","104.0","0"
"258.350","20.0","25.0","104.0","0"
"258.400","20.0","24.9","104.0","0"
"258.450","20.0","25.0","104.0","0"
"258.500","20.0","25.1","104.0","0"
"258.550","20.0","25.1","104.0","0"
"258.600","20.0","25.0","104.0","0"
"258.650","20.0","25.0","104.0","0"
"258.700","20.0","25.0","104.0","0"
"258.750","20.0","25.1","104.0","0"
"258.800","20.0","25.1","104.0","0"
"258.850","20.0","25.1","104.0","0"
"258.900","20.0","25.1","104.0","0"
"258.950","20.0","25.2","104.0","0"
"259.000","20.0","25.3","104.0","0"
"259.050","20.0","25.2","104.0","0"
"259.100","20.0","25.1","104.0","0"
"259.150","20.0","25.1","104.0","0"
"259.200","20.0","25.1","104.0","0"
"259.250","20.3","25.1","104.0","0"
"259.300","21.0","25.1","104.0","0"
"259.350","21.0","25.1","104.0","0"
"259.400","21.0","25.1","104.0","0"
"259.450","21.0","25.1","104.0","0"
"259.500","21.0","25.0","104.0","0"
"259.550","21.0","25.1","104.0","0"
"259.600","21.0","25.2","104.0","0"
"259.650","21.0","25.1","104.0","0"
"259.700","21.0","25.0","104.0","0"
"259.750","21.0","25.0","104.0","0"
"259.800","21.0","25.0","104.0","0"
"259.850","21.0","25.1","104.0","0"
"259.900","21.0","25.1","104.0","0"
"259.950","21.0","25.2","104.0","0"
"260.000","21.0","25.2","104.0","0"
"260.050","21.0","25.1","104.0","0"
"260.100","21.0","24.9","104.0","0"
"260.150","21.0","25.0","104.0","0"
"260.200","21.0","25.0","104.0","0"
"260.250","21.0","25.0","104.0","0"
"260.300","19.2","24.9","104.0","0"
"260.350","19.0","25.0","104.0","0"
"260.400","19.0","25.0","104.0","0"
"260.450","19.0","25.1","104.0","0"
"260.500","19.0","25.1","104.0","0"
"260.550","19.0","25.1","104.0","0"
"260.600","19.0","25.1","104.0","0"
"260.650","19.0","25.1","104.0","0"
"260.700","19.0","25.0","104.0","0"
"260.750","19.0","25.1","104.0","0"
"260.800","19.0","25.1","104.0","0"
"260.850","19.0","25.1","104.0","0"
"260.900","19.0","25.1","104.0","0"
"260.950","19.0","25.2","104.0","0"
"261.000","19.0","25.3","104.0","0"
"261.050","19.0","25.1","104.0","0"
"261.100","19.0","25.0","104.0","0"
"261.150","19.0","25.0","104.0","0"
"261.200","19.0","25.0","104.0","0"
"261.250","19.0","25.1","104.0","0"
"261.300","20.8","25.1","104.0","0"
"261.350","21.0","25.1","104.0","0"
"261.400","21.0","25.1","104.0","0"
"261.450","21.0","25.0","104.0","0"
"261.500","21.0","24.9","104.0","0"
"261.550","21.0","25.0","104.0","0"
"261.600","21.0","25.0","104.0","0"
"261.650","21.0","25.0","104.0","0"
"261.700","21.0","25.0","104.0","0"
"261.750","21.0","25.0","104.0","0"
"261.800","21.0","25.0","104.0","0"
"261.850","21.0","25.0","104.0","0"
"261.900","21.0","25.0","104.0","0"
"261.950","21.0","25.0","104.0","0"
"262.000","21.0","25.0","104.0","0"
"262.050","21.0","25.0","104.0","0"
"262.100","21.0","25.0","104.0","0"
"262.150","21.0","25.0","104.0","0"
"262.200","21.0","25.0","104.0","0"
"262.250","21.0","25.1","104.0","0"
"262.300","19.4","25.2","104.0","0"
"262.350","19.0","25.2","104.0","0"
"262.400","19.0","25.2","104.0","0"
"262.450","19.0","25.2","104.0","0"
"262.500","19.0","25.2","104.0","0"
"262.550","19.0","25.1","104.0","0"
"262.600","19.0","24.9","104.0","0"
"262.650","19.0","25.0","104.0","0"
"262.700","19.0","25.1","104.0","0"
"262.750","19.0","25.1","104.0","0"
"262.800","19.0","25.0","104.0","0"
"262.850","19.0","25.0","104.0","0"
"262.900","19.0","24.9","104.0","0"
"262.950","19.0","25.0","104.0","0"
"263.000","19.0","25.1","104.0","0"
"263.050","19.0","25.1","104.0","0"
"263.100","19.0","25.1","104.0","0"
"263.150","19.0","25.1","104.0","0"
"263.200","19.0","25.0","104.0","0"
"263.250","19.3","24.4","104.0","0"
"263.300","20.0","23.8","104.0","0"
"263.350","20.0","24.3","104.0","0"
"263.400","20.0","24.8","104.0","0"
"263.450","20.0","25.0","104.0","0"
"263.500","20.0","25.1","104.0","0"
"263.550","20.0","25.1","104.0","0"
"263.600","20.0","25.1","104.0","0"
"263.650","20.0","25.2","104.0","0"
"263.700","20.0","25.2","104.0","0"
"263.750","20.0","25.1","104.0","0"
"263.800","20.0","24.9","104.0","0"
"263.850","20.0","25.0","104.0","0"
"263.900","20.0","25.1","104.0","0"
"263.950","20.0","25.1","104.0","0"
"264.000","20.0","25.1","104.0","0"
"264.050","20.0","25.0","104.0","0"
"264.100","20.0","24.8","104.0","0"
"264.150","20.0","25.0","104.0","0"
"264.200","20.0","25.1","104.0","0"
"264.250","20.1","25.1","104.0","0"
"264.300","21.0","25.1","104.0","0"
"264.350","21.0","25.1","104.0","0"
"264.400","21.0","25.0","104.0","0"
"264.450","21.0","25.1","104.0","0"
"264.500","21.0","25.1","104.0","0"
"264.550","21.0","25.0","104.0","0"
"264.600","21.0","24.8","104.0","0"
"264.650","21.0","24.3","104.0","0"
"264.700","21.0","23.8","104.0","0"
"264.750","21.0","24.5","104.0","0"
"264.800","21.0","25.1","104.0","0"
"264.850","21.0","25.1","104.0","0"
"264.900","21.0","25.0","104.0","0"
"264.950","21.0","25.1","104.0","0"
"265.000","21.0","25.1","104.0","0"
"265.050","21.0","25.2","104.0","0"
"265.100","21.0","25.2","104.0","0"
"265.150","21.0","25.2","104.0","0"
"265.200","21.0","25.1","104.0","0"
"265.250","20.8","25.0","104.0","0"
"265.300","19.0","24.9","104.0","0"
"265.350","19.0","20.0","104.0","0"
"265.400","19.0","15.0","104.0","0"
"265.450","19.0","7.3","104.0","0"
"265.500","19.0","-0.4","104.0","0"
"265.550","19.0","-1.1","104.0","0"
"265.600","19.0","-1.8","104.0","0"
"265.650","19.0","-2.1","104.0","0"
"265.700","19.0","-2.5","104.0","0"
"265.750","19.0","-2.7","104.0","0"
"265.800","19.0","-2.9","104.0","0"
"265.850","19.0","-2.9","104.0","0"
"265.900","19.0","-2.9","104.0","0"
"265.950","19.0","-2.9","104.0","0"
"266.000","19.0","-2.8","104.0","0"
"266.050","19.0","-2.8","104.0","0"
"266.100","19.0","-2.7","104.0","0"
"266.150","19.0","-2.6","104.0","0"
"266.200","19.0","-2.4","104.0","0"
"266.250","19.2","-1.4","104.0","0"
"266.300","21.0","-0.4","104.0","0"
"266.350","21.0","-1.2","104.0","0"
"266.400","21.0","-1.9","104.0","0"
"266.450","21.0","-2.0","104.0","0"
"266.500","21.0","-2.1","104.0","0"
"266.550","21.0","-2.5","104.0","0"
"266.600","21.0","-3.0","104.0","0"
"266.650","21.0","-2.9","104.0","0"
"266.700","21.0","-2.7","104.0","0"
"266.750","21.0","0.4","104.0","0"
"266.800","21.0","3.5","104.0","0"
"266.850","21.0","14.2","104.0","0"
"266.900","21.0","25.0","104.0","0"
"266.950","21.0","25.0","104.0","0"
"267.000","21.0","25.0","104.0","0"
"267.050","21.0","25.0","104.0","0"
"267.100","21.0","25.0","104.0","0"
"267.150","21.0","25.0","104.0","0"
"267.200","21.0","24.9","104.0","0"
"267.250","20.8","25.0","104.0","0"
"267.300","19.0","25.0","104.0","0"
"267.350","19.0","25.1","104.0","0"
"267.400","19.0","25.1","104.0","0"
"267.450","19.0","25.1","104.0","0"
"267.500","19.0","25.0","104.0","0"
"267.550","19.0","25.0","104.0","0"
"267.600","19.0","25.0","104.0","0"
"267.650","19.0","25.0","104.0","0"
"267.700","19.0","25.0","104.0","0"
"267.750","19.0","25.1","104.0","0"
"267.800","19.0","25.1","104.0","0"
"267.850","19.0","25.1","104.0","0"
"267.900","19.0","25.1","104.0","0"
"267.950","19.0","25.0","104.0","0"
"268.000","19.0","24.9","104.0","0"
"268.050","19.0","25.0","104.0","0"
"268.100","19.0","25.0","104.0","0"
"268.150","19.0","25.0","104.0","0"
"268.200","19.0","24.9","104.0","0"
"268.250","19.4","25.0","104.0","0"
"268.300","20.0","25.0","104.0","0"
"268.350","20.0","25.1","104.0","0"
"268.400","20.0","25.1","104.0","0"
"268.450","20.0","25.1","104.0","0"
"268.500","20.0","25.1","104.0","0"
"268.550","20.0","25.1","104.0","0"
"268.600","20.0","25.1","104.0","0"
"268.650","20.0","25.0","104.0","0"
"268.700","20.0","24.8","104.0","0"
"268.750","20.0","24.9","104.0","0"
"268.800","20.0","25.0","104.0","0"
"268.850","20.0","25.0","104.0","0"
"268.900","20.0","24.9","104.0","0"
"268.950","20.0","23.4","104.0","0"
"269.000","20.0","21.8","104.0","0"
"269.050","20.0","23.4","104.0","0"
"269.100","20.0","25.0","104.0","0"
"269.150","20.0","25.0","104.0","0"
"269.200","20.0","25.0","104.0","0"
"269.250","20.0","23.9","104.0","0"
"269.300","19.0","22.8","104.0","0"
"269.350","19.0","23.9","104.0","0"
"269.400","19.0","24.9","104.0","0"
"269.450","19.0","25.0","104.0","0"
"269.500","19.0","25.0","104.0","0"
"269.550","19.0","25.0","104.0","0"
"269.600","19.0","25.0","104.0","0"
"269.650","19.0","25.0","104.0","0"
"269.700","19.0","25.0","104.0","0"
"269.750","19.0","25.0","104.0","0"
"269.800","19.0","24.9","104.0","0"
"269.850","19.0","24.9","104.0","0"
"269.900","19.0","24.9","104.0","0"
"269.950","19.0","25.0","104.0","0"
"270.000","19.0","25.1","104.0","0"
"270.050","19.0","23.1","104.0","0"
"270.100","19.0","21.1","104.0","0"
"270.150","19.0","23.1","104.0","0"
"270.200","19.0","25.1","104.0","0"
"270.250","19.0","20.9","104.0","0"
"270.300","19.0","16.7","104.0","0"
"270.350","19.0","20.4","104.0","0"
"270.400","19.0","24.1","104.0","0"
"270.450","19.0","17.7","104.0","0"
"270.500","19.0","11.2","104.0","0"
"270.550","19.0","17.4","104.0","0"
"270.600","19.0","23.6","104.0","0"
"270.650","19.0","24.2","104.0","0"
"270.700","19.0","24.8","104.0","0"
"270.750","19.0","24.8","104.0","0"
"270.800","19.0","24.8","104.0","0"
"270.850","19.0","24.9","104.0","0"
"270.900","19.0","24.9","104.0","0"
"270.950","19.0","24.9","104.0","0"
"271.000","19.0","24.9","104.0","0"
"271.050","19.0","24.3","104.0","0"
"271.100","19.0","23.7","104.0","0"
"271.150","19.0","24.4","104.0","0"
"271.200","19.0","25.1","104.0","0"
"271.250","19.0","25.0","104.0","0"
"271.300","20.8","24.8","104.0","0"
"271.350","21.0","24.6","104.0","0"
"271.400","21.0","24.3","104.0","0"
"271.450","21.0","24.5","104.0","0"
"271.500","21.0","24.6","104.0","0"
"271.550","21.0","22.8","104.0","0"
"271.600","21.0","21.0","104.0","0"
"271.650","21.0","23.1","104.0","0"
"271.700","21.0","25.3","104.0","0"
"271.750","21.0","25.2","104.0","0"
"271.800","21.0","25.1","104.0","0"
"271.850","21.0","25.1","104.0","0"
"271.900","21.0","25.1","104.0","0"
"271.950","21.0","25.1","104.0","0"
"272.000","21.0","25.0","104.0","0"
"272.050","21.0","25.0","104.0","0"
"272.100","21.0","25.0","104.0","0"
"272.150","21.0","25.0","104.0","0"
"272.200","21.0","25.0","104.0","0"
"272.250","21.0","25.1","104.0","0"
"272.300","19.1","25.1","104.0","0"
"272.350","19.0","25.1","104.0","0"
"272.400","19.0","25.1","104.0","0"
"272.450","19.0","25.1","104.0","0"
"272.500","19.0","25.1","104.0","0"
"272.550","19.0","25.1","104.0","0"
"272.600","19.0","25.0","104.0","0"
"272.650","19.0","25.0","104.0","0"
"272.700","19.0","25.0","104.0","0"
"272.750","19.0","25.0","104.0","0"
"272.800","19.0","24.9","104.0","0"
"272.850","19.0","25.0","104.0","0"
"272.900","19.0","25.0","104.0","0"
"272.950","19.0","25.1","104.0","0"
"273.000","19.0","25.1","104.0","0"
"273.050","19.0","25.1","104.0","0"
"273.100","19.0","25.0","104.0","0"
"273.150","19.0","25.1","104.0","0"
"273.200","19.0","25.1","104.0","0"
"273.250","19.4","25.1","104.0","0"
"273.300","20.0","25.0","104.0","0"
"273.350","20.0","25.0","104.0","0"
"273.400","20.0","25.0","104.0","0"
"273.450","20.0","25.0","104.0","0"
"273.500","20.0","24.9","104.0","0"
"273.550","20.0","25.0","104.0","0"
"273.600","20.0","25.0","104.0","0"
"273.650","20.0","25.1","104.0","0"
"273.700","20.0","25.1","104.0","0"
"273.750","20.0","25.1","104.0","0"
"273.800","20.0","25.0","104.0","0"
"273.850","20.0","25.1","104.0","0"
"273.900","20.0","25.1","104.0","0"
"273.950","20.0","25.1","104.0","0"
"274.000","20.0","25.0","104.0","0"
"274.050","20.0","25.1","104.0","0"
"274.100","20.0","25.1","104.0","0"
"274.150","20.0","25.1","104.0","0"
"274.200","20.0","25.0","104.0","0"
"274.250","19.8","25.0","104.0","0"
"274.300","19.0","25.0","104.0","0"
"274.350","19.0","25.0","104.0","0"
"274.400","19.0","24.9","104.0","0"
"274.450","19.0","25.0","104.0","0"
"274.500","19.0","25.0","104.0","0"
"274.550","19.0","25.1","104.0","0"
"274.600","19.0","25.1","104.0","0"
"274.650","19.0","25.0","104.0","0"
"274.700","19.0","24.9","104.0","0"
"274.750","19.0","25.0","104.0","0"
"274.800","19.0","25.0","104.0","0"
"274.850","19.0","25.0","104.0","0"
"274.900","19.0","25.0","104.0","0"
"274.950","19.0","25.0","104.0","0"
"275.000","19.0","25.0","104.0","0"
"275.050","19.0","25.0","104.0","0"
"275.100","19.0","25.0","104.0","0"
"275.150","19.0","25.1","104.0","0"
"275.200","19.0","25.2","104.0","0"
"275.250","19.0","25.2","104.0","0"
"275.300","19.0","25.1","104.0","0"
"275.350","19.0","25.1","104.0","0"
"275.400","19.0","25.1","104.0","0"
"275.450","19.0","25.0","104.0","0"
"275.500","19.0","24.8","104.0","0"
"275.550","19.0","25.0","104.0","0"
"275.600","19.0","25.1","104.0","0"
"275.650","19.0","25.1","104.0","0"
"275.700","19.0","25.0","104.0","0"
"275.750","19.0","25.0","104.0","0"
"275.800","19.0","25.0","104.0","0"
"275.850","19.0","25.1","104.0","0"
"275.900","19.0","25.2","104.0","0"
"275.950","19.0","25.1","104.0","0"
"276.000","19.0","25.0","104.0","0"
"276.050","19.0","25.1","104.0","0"
"276.100","19.0","25.3","104.0","0"
"276.150","19.0","25.1","104.0","0"
"276.200","19.0","25.0","104.0","0"
"276.250","19.6","25.0","104.0","0"
"276.300","21.0","25.0","104.0","0"
"276.350","21.0","25.1","104.0","0"
"276.400","21.0","25.1","104.0","0"
"276.450","21.0","25.1","104.0","0"
"276.500","21.0","25.0","104.0","0"
"276.550","21.0","25.0","104.0","0"
"276.600","21.0","25.0","104.0","0"
"276.650","21.0","25.1","104.0","0"
"276.700","21.0","25.1","104.0","0"
"276.750","21.0","25.1","104.0","0"
"276.800","21.0","25.1","104.0","0"
"276.850","21.0","25.1","104.0","0"
"276.900","21.0","25.1","104.0","0"
"276.950","21.0","25.1","104.0","0"
"277.000","21.0","25.0","104.0","0"
"277.050","21.0","24.9","104.0","0"
"277.100","21.0","24.8","104.0","0"
"277.150","21.0","24.9","104.0","0"
"277.200","21.0","25.0","104.0","0"
"277.250","21.0","25.1","104.0","0"
"277.300","19.3","25.1","104.0","0"
"277.350","19.0","25.1","104.0","0"
"277.400","19.0","25.1","104.0","0"
"277.450","19.0","24.3","104.0","0"
"277.500","19.0","23.5","104.0","0"
"277.550","19.0","24.2","104.0","0"
"277.600","19.0","25.0","104.0","0"
"277.650","19.0","25.0","104.0","0"
"277.700","19.0","25.0","104.0","0"
"277.750","19.0","25.0","104.0","0"
"277.800","19.0","25.0","104.0","0"
"277.850","19.0","25.1","104.0","0"
"277.900","19.0","25.2","104.0","0"
"277.950","19.0","25.1","104.0","0"
"278.000","19.0","25.0","104.0","0"
"278.050","19.0","25.1","104.0","0"
"278.100","19.0","25.1","104.0","0"
"278.150","19.0","25.1","104.0","0"
"278.200","19.0","25.1","104.0","0"
"278.250","19.0","25.1","104.0","0"
"278.300","20.0","25.0","104.0","0"
"278.350","20.0","25.0","104.0","0"
"278.400","20.0","25.0","104.0","0"
"278.450","20.0","25.1","104.0","0"
"278.500","20.0","25.1","104.0","0"
"278.550","20.0","25.0","104.0","0"
"278.600","20.0","24.9","104.0","0"
"278.650","20.0","25.0","104.0","0"
"278.700","20.0","25.1","104.0","0"
"278.750","20.0","25.1","104.0","0"
"278.800","20.0","25.0","104.0","0"
"278.850","20.0","25.1","104.0","0"
"278.900","20.0","25.3","104.0","0"
"278.950","20.0","25.2","104.0","0"
"279.000","20.0","25.1","104.0","0"
"279.050","20.0","25.1","104.0","0"
"279.100","20.0","25.0","104.0","0"
"279.150","20.0","25.1","104.0","0"
"279.200","20.0","25.1","104.0","0"
"279.250","19.5","25.1","104.0","0"
"279.300","19.0","25.1","104.0","0"
"279.350","19.0","25.1","104.0","0"
"279.400","19.0","25.0","104.0","0"
"279.450","19.0","25.1","104.0","0"
"279.500","19.0","25.2","104.0","0"
"279.550","19.0","25.1","104.0","0"
"279.600","19.0","25.0","104.0","0"
"279.650","19.0","25.1","104.0","0"
"279.700","19.0","25.1","104.0","0"
"279.750","19.0","25.1","104.0","0"
"279.800","19.0","25.0","104.0","0"
"279.850","19.0","25.1","104.0","0"
"279.900","19.0","25.1","104.0","0"
"279.950","19.0","25.1","104.0","0"
"280.000","19.0","25.1","104.0","0"
"280.050","19.0","25.1","104.0","0"
"280.100","19.0","25.1","104.0","0"
"280.150","19.0","25.1","104.0","0"
"280.200","19.0","25.1","104.0","0"
"280.250","19.2","25.1","104.0","0"
"280.300","20.0","25.1","104.0","0"
"280.350","20.0","25.1","104.0","0"
"280.400","20.0","25.0","104.0","0"
"280.450","20.0","25.1","104.0","0"
"280.500","20.0","25.1","104.0","0"
"280.550","20.0","25.1","104.0","0"
"280.600","20.0","25.0","104.0","0"
"280.650","20.0","25.1","104.0","0"
"280.700","20.0","25.1","104.0","0"
"280.750","20.0","25.4","104.0","0"
"280.800","20.0","25.6","104.0","0"
"280.850","20.0","25.4","104.0","0"
"280.900","20.0","25.1","104.0","0"
"280.950","20.0","25.1","104.0","0"
"281.000","20.0","25.0","104.0","0"
"281.050","20.0","25.1","104.0","0"
"281.100","20.0","25.1","104.0","0"
"281.150","20.0","25.1","104.0","0"
"281.200","20.0","25.0","104.0","0"
"281.250","20.3","25.0","104.0","0"
"281.300","21.0","25.0","104.0","0"
"281.350","21.0","25.0","104.0","0"
"281.400","21.0","24.9","104.0","0"
"281.450","21.0","25.0","104.0","0"
"281.500","21.0","25.0","104.0","0"
"281.550","21.0","25.0","104.0","0"
"281.600","21.0","25.0","104.0","0"
"281.650","21.0","25.0","104.0","0"
"281.700","21.0","24.9","104.0","0"
"281.750","21.0","25.0","104.0","0"
"281.800","21.0","25.0","104.0","0"
"281.850","21.0","25.1","104.0","0"
"281.900","21.0","25.1","104.0","0"
"281.950","21.0","25.1","104.0","0"
"282.000","21.0","25.1","104.0","0"
"282.050","21.0","25.1","104.0","0"
"282.100","21.0","25.1","104.0","0"
"282.150","21.0","24.8","104.0","0"
"282.200","21.0","24.5","104.0","0"
"282.250","20.3","24.8","104.0","0"
"282.300","19.0","25.0","104.0","0"
"282.350","19.0","25.0","104.0","0"
"282.400","19.0","25.0","104.0","0"
"282.450","19.0","25.1","104.0","0"
"282.500","19.0","25.2","104.0","0"
"282.550","19.0","25.1","104.0","0"
"282.600","19.0","24.9","104.0","0"
"282.650","19.0","25.0","104.0","0"
"282.700","19.0","25.0","104.0","0"
"282.750","19.0","25.1","104.0","0"
"282.800","19.0","25.1","104.0","0"
"282.850","19.0","25.1","104.0","0"
"282.900","19.0","25.0","104.0","0"
"282.950","19.0","25.1","104.0","0"
"283.000","19.0","25.1","104.0","0"
"283.050","19.0","25.1","104.0","0"
"283.100","19.0","25.0","104.0","0"
"283.150","19.0","25.0","104.0","0"
"283.200","19.0","24.9","104.0","0"
"283.250","19.2","25.0","104.0","0"
"283.300","20.0","25.0","104.0","0"
"283.350","20.0","25.0","104.0","0"
"283.400","20.0","25.0","104.0","0"
"283.450","20.0","25.0","104.0","0"
"283.500","20.0","25.0","104.0","0"
"283.550","20.0","25.0","104.0","0"
"283.600","20.0","25.0","104.0","0"
"283.650","20.0","25.0","104.0","0"
"283.700","20.0","25.0","104.0","0"
"283.750","20.0","25.1","104.0","0"
"283.800","20.0","25.2","104.0","0"
"283.850","20.0","25.1","104.0","0"
"283.900","20.0","25.0","104.0","0"
"283.950","20.0","25.1","104.0","0"
"284.000","20.0","25.1","104.0","0"
"284.050","20.0","25.0","104.0","0"
"284.100","20.0","24.9","104.0","0"
"284.150","20.0","25.0","104.0","0"
"284.200","20.0","25.1","104.0","0"
"284.250","19.8","25.1","104.0","0"
"284.300","19.0","25.1","104.0","0"
"284.350","19.0","25.2","104.0","0"
"284.400","19.0","25.2","104.0","0"
"284.450","19.0","25.1","104.0","0"
"284.500","19.0","24.9","104.0","0"
"284.550","19.0","24.9","104.0","0"
"284.600","19.0","24.9","104.0","0"
"284.650","19.0","24.9","104.0","0"
"284.700","19.0","24.9","104.0","0"
"284.750","19.0","25.0","104.0","0"
"284.800","19.0","25.0","104.0","0"
"284.850","19.0","25.0","104.0","0"
"284.900","19.0","25.0","104.0","0"
"284.950","19.0","25.0","104.0","0"
"285.000","19.0","25.0","104.0","0"
"285.050","19.0","25.0","104.0","0"
"285.100","19.0","25.0","104.0","0"
"285.150","19.0","25.0","104.0","0"
"285.200","19.0","25.0","104.0","0"
"285.250","19.1","25.0","104.0","0"
"285.300","20.0","25.0","104.0","0"
"285.350","20.0","25.0","104.0","0"
"285.400","20.0","24.9","104.0","0"
"285.450","20.0","24.9","104.0","0"
"285.500","20.0","24.9","104.0","0"
"285.550","20.0","24.9","104.0","0"
"285.600","20.0","24.9","104.0","0"
"285.650","20.0","25.0","104.0","0"
"285.700","20.0","25.1","104.0","0"
"285.750","20.0","25.1","104.0","0"
"285.800","20.0","25.0","104.0","0"
"285.850","20.0","25.0","104.0","0"
"285.900","20.0","25.0","104.0","0"
"285.950","20.0","25.1","104.0","0"
"286.000","20.0","25.2","104.0","0"
"286.050","20.0","25.2","104.0","0"
"286.100","20.0","25.1","104.0","0"
"286.150","20.0","25.0","104.0","0"
"286.200","20.0","24.9","104.0","0"
"286.250","20.4","24.9","104.0","0"
"286.300","21.0","24.9","104.0","0"
"286.350","21.0","24.9","104.0","0"
"286.400","21.0","24.9","104.0","0"
"286.450","21.0","25.0","104.0","0"
"286.500","21.0","25.0","104.0","0"
"286.550","21.0","25.0","104.0","0"
"286.600","21.0","25.0","104.0","0"
"286.650","21.0","25.0","104.0","0"
"286.700","21.0","24.9","104.0","0"
"286.750","21.0","24.9","104.0","0"
"286.800","21.0","24.9","104.0","0"
"286.850","21.0","25.0","104.0","0"
"286.900","21.0","25.1","104.0","0"
"286.950","21.0","25.1","104.0","0"
"287.000","21.0","25.0","104.0","0"
"287.050","21.0","24.9","104.0","0"
"287.100","21.0","24.8","104.0","0"
"287.150","21.0","24.9","104.0","0"
"287.200","21.0","24.9","104.0","0"
"287.250","20.5","24.9","104.0","0"
"287.300","19.0","24.9","104.0","0"
"287.350","19.0","25.0","104.0","0"
"287.400","19.0","25.0","104.0","0"
"287.450","19.0","25.0","104.0","0"
"287.500","19.0","25.0","104.0","0"
"287.550","19.0","25.0","104.0","0"
"287.600","19.0","24.9","104.0","0"
"287.650","19.0","25.0","104.0","0"
"287.700","19.0","25.0","104.0","0"
"287.750","19.0","25.1","104.0","0"
"287.800","19.0","25.2","104.0","0"
"287.850","19.0","25.1","104.0","0"
"287.900","19.0","24.9","104.0","0"
"287.950","19.0","24.9","104.0","0"
"288.000","19.0","24.8","104.0","0"
"288.050","19.0","24.9","104.0","0"
"288.100","19.0","25.0","104.0","0"
"288.150","19.0","25.0","104.0","0"
"288.200","19.0","24.9","104.0","0"
"288.250","19.6","24.9","104.0","0"
"288.300","20.0","24.8","104.0","0"
"288.350","20.0","24.9","104.0","0"
"288.400","20.0","24.9","104.0","0"
"288.450","20.0","24.8","104.0","0"
"288.500","20.0","24.6","104.0","0"
"288.550","20.0","24.8","104.0","0"
"288.600","20.0","24.9","104.0","0"
"288.650","20.0","24.9","104.0","0"
"288.700","20.0","24.9","104.0","0"
"288.750","20.0","25.0","104.0","0"
"288.800","20.0","25.0","104.0","0"
"288.850","20.0","25.0","104.0","0"
"288.900","20.0","25.0","104.0","0"
"288.950","20.0","25.0","104.0","0"
"289.000","20.0","24.9","104.0","0"
"289.050","20.0","25.0","104.0","0"
"289.100","20.0","25.0","104.0","0"
"289.150","20.0","25.0","104.0","0"
"289.200","20.0","24.9","104.0","0"
"289.250","19.3","25.0","104.0","0"
"289.300","19.0","25.0","104.0","0"
"289.350","19.0","25.0","104.0","0"
"289.400","19.0","24.9","104.0","0"
"289.450","19.0","25.0","104.0","0"
"289.500","19.0","25.1","104.0","0"
"289.550","19.0","25.1","104.0","0"
"289.600","19.0","25.0","104.0","0"
"289.650","19.0","25.0","104.0","0"
"289.700","19.0","24.9","104.0","0"
"289.750","19.0","24.9","104.0","0"
"289.800","19.0","24.9","104.0","0"
"289.850","19.0","25.0","104.0","0"
"289.900","19.0","25.0","104.0","0"
"289.950","19.0","25.1","104.0","0"
"290.000","19.0","25.1","104.0","0"
"290.050","19.0","25.1","104.0","0"
"290.100","19.0","25.0","104.0","0"
"290.150","19.0","25.1","104.0","0"
"290.200","19.0","25.1","104.0","0"
