timestamp_ms,apps1_pct,apps2_pct,brake_raw,brake_latched,pedal_pressed,mismatch_fault,brake_throttle_fault,active_fault,implausibility
136062,?,?,0,0,0,1,0,1,1
136100,?,?,0,0,0,1,0,1,1
136139,?,?,0,0,0,1,0,1,1
136180,?,?,0,0,0,1,0,1,1
136216,?,?,0,0,0,1,0,1,1
136255,?,?,0,0,0,1,0,1,1
136293,?,?,0,0,0,1,0,1,1
136332,?,?,0,0,0,1,0,1,1
136370,?,?,0,0,0,1,0,1,1
136409,?,?,0,0,0,1,0,1,1
136446,?,?,0,0,0,1,0,1,1
136485,?,?,0,0,0,1,0,1,1
136524,?,?,0,0,0,1,0,1,1
136562,?,?,0,0,0,1,0,1,1
136601,?,?,0,0,0,1,0,1,1
136639,?,?,0,0,0,1,0,1,1
136678,?,?,0,0,0,1,0,1,1
136716,?,?,0,0,0,1,0,1,1
136755,?,?,0,0,0,1,0,1,1
136794,?,?,0,0,0,1,0,1,1
136832,?,?,0,0,0,1,0,1,1
136878,?,?,0,0,0,1,0,1,1
136910,?,?,0,0,0,1,0,1,1
136949,?,?,0,0,0,1,0,1,1
136986,?,?,0,0,0,1,0,1,1
137024,?,?,0,0,0,1,0,1,1
137063,?,?,0,0,0,1,0,1,1
137101,?,?,0,0,0,1,0,1,1
137140,?,?,0,0,0,1,0,1,1
137178,?,?,0,0,0,1,0,1,1
137217,?,?,0,0,0,1,0,1,1
137255,?,?,0,0,0,1,0,1,1
137293,?,?,0,0,0,1,0,1,1
137332,?,?,0,0,0,1,0,1,1
137370,?,?,0,0,0,1,0,1,1
137409,?,?,0,0,0,1,0,1,1
137447,?,?,0,0,0,1,0,1,1
137486,?,?,0,0,0,1,0,1,1
137525,?,?,0,0,0,1,0,1,1
137563,?,?,0,0,0,1,0,1,1
137602,?,?,0,0,0,1,0,1,1
137639,?,?,0,0,0,1,0,1,1
137680,?,?,0,0,0,1,0,1,1
137716,?,?,0,0,0,1,0,1,1
137755,?,?,0,0,0,1,0,1,1
137794,?,?,0,0,0,1,0,1,1
137832,?,?,0,0,0,1,0,1,1
137871,?,?,0,0,0,1,0,1,1
137909,?,?,0,0,0,1,0,1,1
137948,?,?,0,0,0,1,0,1,1
137987,?,?,0,0,0,1,0,1,1
138024,?,?,0,0,0,1,0,1,1
138063,?,?,0,0,0,1,0,1,1
138101,?,?,0,0,0,1,0,1,1
138140,?,?,0,0,0,1,0,1,1
138178,?,?,0,0,0,1,0,1,1
138217,?,?,0,0,0,1,0,1,1
138256,?,?,0,0,0,1,0,1,1
138294,?,?,0,0,0,1,0,1,1
138333,?,?,0,0,0,1,0,1,1
138371,?,?,0,0,0,1,0,1,1
138409,?,?,0,0,0,1,0,1,1
138450,?,?,0,0,0,1,0,1,1
138486,?,?,0,0,0,1,0,1,1
138525,?,?,0,0,0,1,0,1,1
138563,?,?,0,0,0,1,0,1,1
138602,?,?,0,0,0,1,0,1,1
138640,?,?,0,0,0,1,0,1,1
138679,?,?,0,0,0,1,0,1,1
138718,?,?,0,0,0,1,0,1,1
138756,?,?,0,0,0,1,0,1,1
138801,?,?,0,0,0,1,0,1,1
138834,?,?,0,0,0,1,0,1,1
138871,?,?,0,0,0,1,0,1,1
138909,?,?,0,0,0,1,0,1,1
138948,?,?,0,0,0,1,0,1,1
138987,?,?,0,0,0,1,0,1,1
139025,?,?,0,0,0,1,0,1,1
139064,?,?,0,0,0,1,0,1,1
139102,?,?,0,0,0,1,0,1,1
139141,?,?,0,0,0,1,0,1,1
139179,?,?,0,0,0,1,0,1,1
139219,?,?,0,0,0,1,0,1,1
139256,?,?,0,0,0,1,0,1,1
139294,?,?,0,0,0,1,0,1,1
139333,?,?,0,0,0,1,0,1,1
139371,?,?,0,0,0,1,0,1,1
139410,?,?,0,0,0,1,0,1,1
139449,?,?,0,0,0,1,0,1,1
139487,?,?,0,0,0,1,0,1,1
139526,?,?,0,0,0,1,0,1,1
139564,?,?,0,0,0,1,0,1,1
139602,?,?,0,0,0,1,0,1,1
139640,?,?,0,0,0,1,0,1,1
139679,?,?,0,0,0,1,0,1,1
139718,?,?,0,0,0,1,0,1,1
139756,?,?,0,0,0,1,0,1,1
139795,?,?,0,0,0,1,0,1,1
139833,?,?,0,0,0,1,0,1,1
139872,?,?,0,0,0,1,0,1,1
139910,?,?,0,0,0,1,0,1,1
139951,?,?,0,0,0,1,0,1,1
139987,?,?,0,0,0,1,0,1,1
140025,?,?,0,0,0,1,0,1,1
140064,?,?,0,0,0,1,0,1,1
140102,?,?,0,0,0,1,0,1,1
140141,?,?,0,0,0,1,0,1,1
140179,?,?,0,0,0,1,0,1,1
140218,?,?,0,0,0,1,0,1,1
140257,?,?,0,0,0,1,0,1,1
140295,?,?,0,0,0,1,0,1,1
140334,?,?,0,0,0,1,0,1,1
140371,?,?,0,0,0,1,0,1,1
140410,?,?,0,0,0,1,0,1,1
140449,?,?,0,0,0,1,0,1,1
140487,?,?,0,0,0,1,0,1,1
140526,?,?,0,0,0,1,0,1,1
140564,?,?,0,0,0,1,0,1,1
140603,?,?,0,0,0,1,0,1,1
140641,?,?,0,0,0,1,0,1,1
140680,?,?,0,0,0,1,0,1,1
140728,?,?,0,0,0,1,0,1,1
140759,?,?,0,0,0,1,0,1,1
140795,?,?,0,0,0,1,0,1,1
140833,?,?,0,0,0,1,0,1,1
140872,?,?,0,0,0,1,0,1,1
140910,?,?,0,0,0,1,0,1,1
140949,?,?,0,0,0,1,0,1,1
140988,?,?,0,0,0,1,0,1,1
141026,?,?,0,0,0,1,0,1,1
141065,?,?,0,0,0,1,0,1,1
141103,?,?,0,0,0,1,0,1,1
141142,?,?,0,0,0,1,0,1,1
141180,?,?,0,0,0,1,0,1,1
141218,?,?,0,0,0,1,0,1,1
141257,?,?,0,0,0,1,0,1,1
141295,?,?,0,0,0,1,0,1,1
141334,?,?,0,0,0,1,0,1,1
141372,?,?,0,0,0,1,0,1,1
141411,?,?,0,0,0,1,0,1,1
141450,?,?,0,0,0,1,0,1,1
141490,?,?,0,0,0,1,0,1,1
141527,?,?,0,0,0,1,0,1,1
141564,?,?,0,0,0,1,0,1,1
141603,?,?,0,0,0,1,0,1,1
141641,?,?,0,0,0,1,0,1,1
141680,?,?,0,0,0,1,0,1,1
141719,?,?,0,0,0,1,0,1,1
141757,?,?,0,0,0,1,0,1,1
141796,?,?,0,0,0,1,0,1,1
141834,?,?,0,0,0,1,0,1,1
141873,?,?,0,0,0,1,0,1,1
141912,?,?,0,0,0,1,0,1,1
141949,?,?,0,0,0,1,0,1,1
141988,?,?,0,0,0,1,0,1,1
142026,?,?,0,0,0,1,0,1,1
142065,?,?,0,0,0,1,0,1,1
142103,?,?,0,0,0,1,0,1,1
142142,?,?,0,0,0,1,0,1,1
142181,?,?,0,0,0,1,0,1,1
142221,?,?,0,0,0,1,0,1,1
142258,?,?,0,0,0,1,0,1,1
142296,?,?,0,0,0,1,0,1,1
142334,?,?,0,0,0,1,0,1,1
142372,?,?,0,0,0,1,0,1,1
142411,?,?,0,0,0,1,0,1,1
142450,?,?,0,0,0,1,0,1,1
142488,?,?,0,0,0,1,0,1,1
142527,?,?,0,0,0,1,0,1,1
142565,?,?,0,0,0,1,0,1,1
142604,?,?,0,0,0,1,0,1,1
142649,?,?,0,0,0,1,0,1,1
142683,?,?,0,0,0,1,0,1,1
142720,?,?,0,0,0,1,0,1,1
142757,?,?,0,0,0,1,0,1,1
142796,?,?,0,0,0,1,0,1,1
142834,?,?,0,0,0,1,0,1,1
142873,?,?,0,0,0,1,0,1,1
142912,?,?,0,0,0,1,0,1,1
142950,?,?,0,0,0,1,0,1,1
142991,?,?,0,0,0,1,0,1,1
143027,?,?,0,0,0,1,0,1,1
143066,?,?,0,0,0,1,0,1,1
143104,?,?,0,0,0,1,0,1,1
143142,?,?,0,0,0,1,0,1,1
143181,?,?,0,0,0,1,0,1,1
143219,?,?,0,0,0,1,0,1,1
143258,?,?,0,0,0,1,0,1,1
143296,?,?,0,0,0,1,0,1,1
143335,?,?,0,0,0,1,0,1,1
143373,?,?,0,0,0,1,0,1,1
143412,?,?,0,0,0,1,0,1,1
143451,?,?,0,0,0,1,0,1,1
143489,?,?,0,0,0,1,0,1,1
143527,?,?,0,0,0,1,0,1,1
143565,?,?,0,0,0,1,0,1,1
143604,?,?,0,0,0,1,0,1,1
143643,?,?,0,0,0,1,0,1,1
143681,?,?,0,0,0,1,0,1,1
143720,?,?,0,0,0,1,0,1,1
143760,?,?,0,0,0,1,0,1,1
143797,?,?,0,0,0,1,0,1,1
143835,?,?,0,0,0,1,0,1,1
143874,?,?,0,0,0,1,0,1,1
143912,?,?,0,0,0,1,0,1,1
143950,?,?,0,0,0,1,0,1,1
143989,?,?,0,0,0,1,0,1,1
144027,?,?,0,0,0,1,0,1,1
144066,?,?,0,0,0,1,0,1,1
144104,?,?,0,0,0,1,0,1,1
144143,?,?,0,0,0,1,0,1,1
144182,?,?,0,0,0,1,0,1,1
144220,?,?,0,0,0,1,0,1,1
144259,?,?,0,0,0,1,0,1,1
144296,?,?,0,0,0,1,0,1,1
144335,?,?,0,0,0,1,0,1,1
144374,?,?,0,0,0,1,0,1,1
144412,?,?,0,0,0,1,0,1,1
144451,?,?,0,0,0,1,0,1,1
144489,?,?,0,0,0,1,0,1,1
144530,?,?,0,0,0,1,0,1,1
144573,?,?,0,0,0,1,0,1,1
144607,?,?,0,0,0,1,0,1,1
144644,?,?,0,0,0,1,0,1,1
144681,?,?,0,0,0,1,0,1,1
144720,?,?,0,0,0,1,0,1,1
144758,?,?,0,0,0,1,0,1,1
144797,?,?,0,0,0,1,0,1,1
144835,?,?,0,0,0,1,0,1,1
144874,?,?,0,0,0,1,0,1,1
144913,?,?,0,0,0,1,0,1,1
144951,?,?,0,0,0,1,0,1,1
144990,?,?,0,0,0,1,0,1,1
145028,?,?,0,0,0,1,0,1,1
145067,?,?,0,0,0,1,0,1,1
145104,?,?,0,0,0,1,0,1,1
145143,?,?,0,0,0,1,0,1,1
145182,?,?,0,0,0,1,0,1,1
145220,?,?,0,0,0,1,0,1,1
145261,?,?,0,0,0,1,0,1,1
145297,?,?,0,0,0,1,0,1,1
145336,?,?,0,0,0,1,0,1,1
145375,?,?,0,0,0,1,0,1,1
145413,?,?,0,0,0,1,0,1,1
145452,?,?,0,0,0,1,0,1,1
145489,?,?,0,0,0,1,0,1,1
145528,?,?,0,0,0,1,0,1,1
145566,?,?,0,0,0,1,0,1,1
145605,?,?,0,0,0,1,0,1,1
145644,?,?,0,0,0,1,0,1,1
145682,?,?,0,0,0,1,0,1,1
145721,?,?,0,0,0,1,0,1,1
145759,?,?,0,0,0,1,0,1,1
145798,?,?,0,0,0,1,0,1,1
145836,?,?,0,0,0,1,0,1,1
145874,?,?,0,0,0,1,0,1,1
145913,?,?,0,0,0,1,0,1,1
145951,?,?,0,0,0,1,0,1,1
145990,?,?,0,0,0,1,0,1,1
146031,?,?,0,0,0,1,0,1,1
146067,?,?,0,0,0,1,0,1,1
146106,?,?,0,0,0,1,0,1,1
146144,?,?,0,0,0,1,0,1,1
146183,?,?,0,0,0,1,0,1,1
146221,?,?,0,0,0,1,0,1,1
146259,?,?,0,0,0,1,0,1,1
146297,?,?,0,0,0,1,0,1,1
146336,?,?,0,0,0,1,0,1,1
146375,?,?,0,0,0,1,0,1,1
146413,?,?,0,0,0,1,0,1,1
146452,?,?,0,0,0,1,0,1,1
146497,?,?,0,0,0,1,0,1,1
146531,?,?,0,0,0,1,0,1,1
146567,?,?,0,0,0,1,0,1,1
146606,?,?,0,0,0,1,0,1,1
146644,?,?,0,0,0,1,0,1,1
146682,?,?,0,0,0,1,0,1,1
146721,?,?,0,0,0,1,0,1,1
146759,?,?,0,0,0,1,0,1,1
146800,?,?,0,0,0,1,0,1,1
146837,?,?,0,0,0,1,0,1,1
146875,?,?,0,0,0,1,0,1,1
146914,?,?,0,0,0,1,0,1,1
146952,?,?,0,0,0,1,0,1,1
146991,?,?,0,0,0,1,0,1,1
147028,?,?,0,0,0,1,0,1,1
147067,?,?,0,0,0,1,0,1,1
147106,?,?,0,0,0,1,0,1,1
147144,?,?,0,0,0,1,0,1,1
147183,?,?,0,0,0,1,0,1,1
147221,?,?,0,0,0,1,0,1,1
147260,?,?,0,0,0,1,0,1,1
147298,?,?,0,0,0,1,0,1,1
147337,?,?,0,0,0,1,0,1,1
147376,?,?,0,0,0,1,0,1,1
147414,?,?,0,0,0,1,0,1,1
147452,?,?,0,0,0,1,0,1,1
147490,?,?,0,0,0,1,0,1,1
147531,?,?,0,0,0,1,0,1,1
147567,?,?,0,0,0,1,0,1,1
147606,?,?,0,0,0,1,0,1,1
147645,?,?,0,0,0,1,0,1,1
147683,?,?,0,0,0,1,0,1,1
147722,?,?,0,0,0,1,0,1,1
147760,?,?,0,0,0,1,0,1,1
147799,?,?,0,0,0,1,0,1,1
147837,?,?,0,0,0,1,0,1,1
147875,?,?,0,0,0,1,0,1,1
147914,?,?,0,0,0,1,0,1,1
147952,?,?,0,0,0,1,0,1,1
147991,?,?,0,0,0,1,0,1,1
148029,?,?,0,0,0,1,0,1,1
148068,?,?,0,0,0,1,0,1,1
148107,?,?,0,0,0,1,0,1,1
148145,?,?,0,0,0,1,0,1,1
148184,?,?,0,0,0,1,0,1,1
148221,?,?,0,0,0,1,0,1,1
148260,?,?,0,0,0,1,0,1,1
148301,?,?,0,0,0,1,0,1,1
148337,?,?,0,0,0,1,0,1,1
148376,?,?,0,0,0,1,0,1,1
148421,?,?,0,0,0,1,0,1,1
148455,?,?,0,0,0,1,0,1,1
148491,?,?,0,0,0,1,0,1,1
148530,?,?,0,0,0,1,0,1,1
148569,?,?,0,0,0,1,0,1,1
148606,?,?,0,0,0,1,0,1,1
148645,?,?,0,0,0,1,0,1,1
148683,?,?,0,0,0,1,0,1,1
148722,?,?,0,0,0,1,0,1,1
148760,?,?,0,0,0,1,0,1,1
148799,?,?,0,0,0,1,0,1,1
148838,?,?,0,0,0,1,0,1,1
148876,?,?,0,0,0,1,0,1,1
148915,?,?,0,0,0,1,0,1,1
148953,?,?,0,0,0,1,0,1,1
148992,?,?,0,0,0,1,0,1,1
149029,?,?,0,0,0,1,0,1,1
149070,?,?,0,0,0,1,0,1,1
149107,?,?,0,0,0,1,0,1,1
149145,?,?,0,0,0,1,0,1,1
149184,?,?,0,0,0,1,0,1,1
149222,?,?,0,0,0,1,0,1,1
149261,?,?,0,0,0,1,0,1,1
149300,?,?,0,0,0,1,0,1,1
149338,?,?,0,0,0,1,0,1,1
149377,?,?,0,0,0,1,0,1,1
149414,?,?,0,0,0,1,0,1,1
149453,?,?,0,0,0,1,0,1,1
149491,?,?,0,0,0,1,0,1,1
149530,?,?,0,0,0,1,0,1,1
149569,?,?,0,0,0,1,0,1,1
149607,?,?,0,0,0,1,0,1,1
149646,?,?,0,0,0,1,0,1,1
149684,?,?,0,0,0,1,0,1,1
149723,?,?,0,0,0,1,0,1,1
149761,?,?,0,0,0,1,0,1,1
149809,?,?,0,0,0,1,0,1,1
149838,?,?,0,0,0,1,0,1,1
149876,?,?,0,0,0,1,0,1,1
149915,?,?,0,0,0,1,0,1,1
149953,?,?,0,0,0,1,0,1,1
149992,?,?,0,0,0,1,0,1,1
150030,?,?,0,0,0,1,0,1,1
150069,?,?,0,0,0,1,0,1,1
150108,?,?,0,0,0,1,0,1,1
150146,?,?,0,0,0,1,0,1,1
150184,?,?,0,0,0,1,0,1,1
150222,?,?,0,0,0,1,0,1,1
150261,?,?,0,0,0,1,0,1,1
150300,?,?,0,0,0,1,0,1,1
150345,?,?,0,0,0,1,0,1,1
150379,?,?,0,0,0,1,0,1,1
150415,?,?,0,0,0,1,0,1,1
150454,?,?,0,0,0,1,0,1,1
150492,?,?,0,0,0,1,0,1,1
150531,?,?,0,0,0,1,0,1,1
150572,?,?,0,0,0,1,0,1,1
150607,?,?,0,0,0,1,0,1,1
150646,?,?,0,0,0,1,0,1,1
150684,?,?,0,0,0,1,0,1,1
150723,?,?,0,0,0,1,0,1,1
150761,?,?,0,0,0,1,0,1,1
150800,?,?,0,0,0,1,0,1,1
150839,?,?,0,0,0,1,0,1,1
150877,?,?,0,0,0,1,0,1,1
150916,?,?,0,0,0,1,0,1,1
150953,?,?,0,0,0,1,0,1,1
150992,?,?,0,0,0,1,0,1,1
151031,?,?,0,0,0,1,0,1,1
151069,?,?,0,0,0,1,0,1,1
151108,?,?,0,0,0,1,0,1,1
151146,?,?,0,0,0,1,0,1,1
151185,?,?,0,0,0,1,0,1,1
151223,?,?,0,0,0,1,0,1,1
151262,?,?,0,0,0,1,0,1,1
151301,?,?,0,0,0,1,0,1,1
151342,?,?,0,0,0,1,0,1,1
151377,?,?,0,0,0,1,0,1,1
151415,?,?,0,0,0,1,0,1,1
151454,?,?,0,0,0,1,0,1,1
151492,?,?,0,0,0,1,0,1,1
151531,?,?,0,0,0,1,0,1,1
151570,?,?,0,0,0,1,0,1,1
151608,?,?,0,0,0,1,0,1,1
151647,?,?,0,0,0,1,0,1,1
151685,?,?,0,0,0,1,0,1,1
151724,?,?,0,0,0,1,0,1,1
151762,?,?,0,0,0,1,0,1,1
151800,?,?,0,0,0,1,0,1,1
151839,?,?,0,0,0,1,0,1,1
151877,?,?,0,0,0,1,0,1,1
151916,?,?,0,0,0,1,0,1,1
151954,?,?,0,0,0,1,0,1,1
151993,?,?,0,0,0,1,0,1,1
152032,?,?,0,0,0,1,0,1,1
152073,?,?,0,0,0,1,0,1,1
152109,?,?,0,0,0,1,0,1,1
152146,?,?,0,0,0,1,0,1,1
152185,?,?,0,0,0,1,0,1,1
152223,?,?,0,0,0,1,0,1,1
152269,?,?,0,0,0,1,0,1,1
152303,?,?,0,0,0,1,0,1,1
152339,?,?,0,0,0,1,0,1,1
152378,?,?,0,0,0,1,0,1,1
152416,?,?,0,0,0,1,0,1,1
152455,?,?,0,0,0,1,0,1,1
152493,?,?,0,0,0,1,0,1,1
152531,?,?,0,0,0,1,0,1,1
152570,?,?,0,0,0,1,0,1,1
152608,?,?,0,0,0,1,0,1,1
152647,?,?,0,0,0,1,0,1,1
152685,?,?,0,0,0,1,0,1,1
152724,?,?,0,0,0,1,0,1,1
152763,?,?,0,0,0,1,0,1,1
152801,?,?,0,0,0,1,0,1,1
152842,?,?,0,0,0,1,0,1,1
152878,?,?,0,0,0,1,0,1,1
152916,?,?,0,0,0,1,0,1,1
152954,?,?,0,0,0,1,0,1,1
152993,?,?,0,0,0,1,0,1,1
153032,?,?,0,0,0,1,0,1,1
153070,?,?,0,0,0,1,0,1,1
153109,?,?,0,0,0,1,0,1,1
153147,?,?,0,0,0,1,0,1,1
153186,?,?,0,0,0,1,0,1,1
153224,?,?,0,0,0,1,0,1,1
153263,?,?,0,0,0,1,0,1,1
153302,?,?,0,0,0,1,0,1,1
153339,?,?,0,0,0,1,0,1,1
153378,?,?,0,0,0,1,0,1,1
153416,?,?,0,0,0,1,0,1,1
153455,?,?,0,0,0,1,0,1,1
153494,?,?,0,0,0,1,0,1,1
153532,?,?,0,0,0,1,0,1,1
153571,?,?,0,0,0,1,0,1,1
153612,?,?,0,0,0,1,0,1,1
153648,?,?,0,0,0,1,0,1,1
153686,?,?,0,0,0,1,0,1,1
153724,?,?,0,0,0,1,0,1,1
153763,?,?,0,0,0,1,0,1,1
153801,?,?,0,0,0,1,0,1,1
153840,?,?,0,0,0,1,0,1,1
153878,?,?,0,0,0,1,0,1,1
153917,?,?,0,0,0,1,0,1,1
153955,?,?,0,0,0,1,0,1,1
153994,?,?,0,0,0,1,0,1,1
154033,?,?,0,0,0,1,0,1,1
154071,?,?,0,0,0,1,0,1,1
154109,?,?,0,0,0,1,0,1,1
154147,?,?,0,0,0,1,0,1,1
154193,?,?,0,0,0,1,0,1,1
154227,?,?,0,0,0,1,0,1,1
154263,?,?,0,0,0,1,0,1,1
154302,?,?,0,0,0,1,0,1,1
154340,?,?,0,0,0,1,0,1,1
154381,?,?,0,0,0,1,0,1,1
154417,?,?,0,0,0,1,0,1,1
154456,?,?,0,0,0,1,0,1,1
154494,?,?,0,0,0,1,0,1,1
154532,?,?,0,0,0,1,0,1,1
154571,?,?,0,0,0,1,0,1,1
154609,?,?,0,0,0,1,0,1,1
154648,?,?,0,0,0,1,0,1,1
154686,?,?,0,0,0,1,0,1,1
154725,?,?,0,0,0,1,0,1,1
154764,?,?,0,0,0,1,0,1,1
154802,?,?,0,0,0,1,0,1,1
154841,?,?,0,0,0,1,0,1,1
154878,?,?,0,0,0,1,0,1,1
154917,?,?,0,0,0,1,0,1,1
154955,?,?,0,0,0,1,0,1,1
154994,?,?,0,0,0,1,0,1,1
155033,?,?,0,0,0,1,0,1,1
155071,?,?,0,0,0,1,0,1,1
155112,?,?,0,0,0,1,0,1,1
155148,?,?,0,0,0,1,0,1,1
155187,?,?,0,0,0,1,0,1,1
155226,?,?,0,0,0,1,0,1,1
155264,?,?,0,0,0,1,0,1,1
155302,?,?,0,0,0,1,0,1,1
155340,?,?,0,0,0,1,0,1,1
155379,?,?,0,0,0,1,0,1,1
155417,?,?,0,0,0,1,0,1,1
155456,?,?,0,0,0,1,0,1,1
155495,?,?,0,0,0,1,0,1,1
155533,?,?,0,0,0,1,0,1,1
155572,?,?,0,0,0,1,0,1,1
155610,?,?,0,0,0,1,0,1,1
155649,?,?,0,0,0,1,0,1,1
155686,?,?,0,0,0,1,0,1,1
155725,?,?,0,0,0,1,0,1,1
155764,?,?,0,0,0,1,0,1,1
155802,?,?,0,0,0,1,0,1,1
155841,?,?,0,0,0,1,0,1,1
155882,?,?,0,0,0,1,0,1,1
155918,?,?,0,0,0,1,0,1,1
155957,?,?,0,0,0,1,0,1,1
155995,?,?,0,0,0,1,0,1,1
156034,?,?,0,0,0,1,0,1,1
156071,?,?,0,0,0,1,0,1,1
156118,?,?,0,0,0,1,0,1,1
156150,?,?,0,0,0,1,0,1,1
156187,?,?,0,0,0,1,0,1,1
156226,?,?,0,0,0,1,0,1,1
156264,?,?,0,0,0,1,0,1,1
156303,?,?,0,0,0,1,0,1,1
156341,?,?,0,0,0,1,0,1,1
156380,?,?,0,0,0,1,0,1,1
156418,?,?,0,0,0,1,0,1,1
156456,?,?,0,0,0,1,0,1,1
156495,?,?,0,0,0,1,0,1,1
156533,?,?,0,0,0,1,0,1,1
156572,?,?,0,0,0,1,0,1,1
156610,?,?,0,0,0,1,0,1,1
156651,?,?,0,0,0,1,0,1,1
156688,?,?,0,0,0,1,0,1,1
156726,?,?,0,0,0,1,0,1,1
156765,?,?,0,0,0,1,0,1,1
156803,?,?,0,0,0,1,0,1,1
156841,?,?,0,0,0,1,0,1,1
156879,?,?,0,0,0,1,0,1,1
156918,?,?,0,0,0,1,0,1,1
156957,?,?,0,0,0,1,0,1,1
156995,?,?,0,0,0,1,0,1,1
157034,?,?,0,0,0,1,0,1,1
157072,?,?,0,0,0,1,0,1,1
157111,?,?,0,0,0,1,0,1,1
157149,?,?,0,0,0,1,0,1,1
157188,?,?,0,0,0,1,0,1,1
157227,?,?,0,0,0,1,0,1,1
157264,?,?,0,0,0,1,0,1,1
157303,?,?,0,0,0,1,0,1,1
157341,?,?,0,0,0,1,0,1,1
157382,?,?,0,0,0,1,0,1,1
157418,?,?,0,0,0,1,0,1,1
157457,?,?,0,0,0,1,0,1,1
157496,?,?,0,0,0,1,0,1,1
157534,?,?,0,0,0,1,0,1,1
157573,?,?,0,0,0,1,0,1,1
157611,?,?,0,0,0,1,0,1,1
157649,?,?,0,0,0,1,0,1,1
157688,?,?,0,0,0,1,0,1,1
157726,?,?,0,0,0,1,0,1,1
157765,?,?,0,0,0,1,0,1,1
157803,?,?,0,0,0,1,0,1,1
157842,?,?,0,0,0,1,0,1,1
157880,?,?,0,0,0,1,0,1,1
157919,?,?,0,0,0,1,0,1,1
157958,?,?,0,0,0,1,0,1,1
157996,?,?,0,0,0,1,0,1,1
158042,?,?,0,0,0,1,0,1,1
158074,?,?,0,0,0,1,0,1,1
158111,?,?,0,0,0,1,0,1,1
158152,?,?,0,0,0,1,0,1,1
158188,?,?,0,0,0,1,0,1,1
158227,?,?,0,0,0,1,0,1,1
158265,?,?,0,0,0,1,0,1,1
158304,?,?,0,0,0,1,0,1,1
158342,?,?,0,0,0,1,0,1,1
158381,?,?,0,0,0,1,0,1,1
158419,?,?,0,0,0,1,0,1,1
158457,?,?,0,0,0,1,0,1,1
158496,?,?,0,0,0,1,0,1,1
158534,?,?,0,0,0,1,0,1,1
158573,?,?,0,0,0,1,0,1,1
158611,?,?,0,0,0,1,0,1,1
158650,?,?,0,0,0,1,0,1,1
158689,?,?,0,0,0,1,0,1,1
158727,?,?,0,0,0,1,0,1,1
158766,?,?,0,0,0,1,0,1,1
158803,?,?,0,0,0,1,0,1,1
158842,?,?,0,0,0,1,0,1,1
158880,?,?,0,0,0,1,0,1,1
158921,?,?,0,0,0,1,0,1,1
158958,?,?,0,0,0,1,0,1,1
158996,?,?,0,0,0,1,0,1,1
159035,?,?,0,0,0,1,0,1,1
159073,?,?,0,0,0,1,0,1,1
159112,?,?,0,0,0,1,0,1,1
159151,?,?,0,0,0,1,0,1,1
159188,?,?,0,0,0,1,0,1,1
159227,?,?,0,0,0,1,0,1,1
159265,?,?,0,0,0,1,0,1,1
159304,?,?,0,0,0,1,0,1,1
159342,?,?,0,0,0,1,0,1,1
159381,?,?,0,0,0,1,0,1,1
159420,?,?,0,0,0,1,0,1,1
159458,?,?,0,0,0,1,0,1,1
159497,?,?,0,0,0,1,0,1,1
159535,?,?,0,0,0,1,0,1,1
159574,?,?,0,0,0,1,0,1,1
159611,?,?,0,0,0,1,0,1,1
159652,?,?,0,0,0,1,0,1,1
159689,?,?,0,0,0,1,0,1,1
159727,?,?,0,0,0,1,0,1,1
159766,?,?,0,0,0,1,0,1,1
159804,?,?,0,0,0,1,0,1,1
159843,?,?,0,0,0,1,0,1,1
159881,?,?,0,0,0,1,0,1,1
159920,?,?,0,0,0,1,0,1,1
159965,?,?,0,0,0,1,0,1,1
159998,?,?,0,0,0,1,0,1,1
160035,?,?,0,0,0,1,0,1,1
160073,?,?,0,0,0,1,0,1,1
160112,?,?,0,0,0,1,0,1,1
160151,?,?,0,0,0,1,0,1,1
160189,?,?,0,0,0,1,0,1,1
160228,?,?,0,0,0,1,0,1,1
160266,?,?,0,0,0,1,0,1,1
160305,?,?,0,0,0,1,0,1,1
160343,?,?,0,0,0,1,0,1,1
160381,?,?,0,0,0,1,0,1,1
160422,?,?,0,0,0,1,0,1,1
160458,?,?,0,0,0,1,0,1,1
160497,?,?,0,0,0,1,0,1,1
160535,?,?,0,0,0,1,0,1,1
160574,?,?,0,0,0,1,0,1,1
160612,?,?,0,0,0,1,0,1,1
160651,?,?,0,0,0,1,0,1,1
160690,?,?,0,0,0,1,0,1,1
160728,?,?,0,0,0,1,0,1,1
160766,?,?,0,0,0,1,0,1,1
160804,?,?,0,0,0,1,0,1,1
160843,?,?,0,0,0,1,0,1,1
160882,?,?,0,0,0,1,0,1,1
160920,?,?,0,0,0,1,0,1,1
160959,?,?,0,0,0,1,0,1,1
160997,?,?,0,0,0,1,0,1,1
161036,?,?,0,0,0,1,0,1,1
161074,?,?,0,0,0,1,0,1,1
161113,?,?,0,0,0,1,0,1,1
161152,?,?,0,0,0,1,0,1,1
161191,?,?,0,0,0,1,0,1,1
161228,?,?,0,0,0,1,0,1,1
161266,?,?,0,0,0,1,0,1,1
161305,?,?,0,0,0,1,0,1,1
161343,?,?,0,0,0,1,0,1,1
161382,?,?,0,0,0,1,0,1,1
161421,?,?,0,0,0,1,0,1,1
161459,?,?,0,0,0,1,0,1,1
161498,?,?,0,0,0,1,0,1,1
161536,?,?,0,0,0,1,0,1,1
