timestamp,high,low,faults
1.3685150146484375,23,18,15
1.368645191192627,23,18,15
1.3971529006958008,23,18,15
1.4241719245910645,23,18,15
1.5061821937561035,23,18,15
1.5335190296173096,23,18,15
1.588482141494751,23,18,15
1.6154990196228027,23,18,15
1.642838954925537,23,18,15
1.6975131034851074,23,18,15
1.7248802185058594,23,18,15
1.779487133026123,20,20,0
1.8068110942840576,20,20,0
1.834184169769287,20,20,0
1.8888521194458008,20,20,0
1.9161851406097412,20,20,0
2.0254900455474854,20,20,0
2.1061789989471436,20,19,2
2.133768081665039,20,19,2
2.18817400932312,20,19,2
2.215498924255371,20,19,2
2.242845058441162,20,19,2
2.297424077987671,20,18,3
2.3243722915649414,20,18,4
2.350806951522827,20,18,4
2.4055020809173584,20,18,4
2.432821035385132,20,18,4
2.4876370429992676,20,18,5
2.514404058456421,20,18,5
2.541433095932007,20,18,6
2.6214592456817627,20,18,9
2.648108959197998,20,18,10
2.674800157546997,20,18,11
2.7281692028045654,20,18,12
2.75553297996521,20,18,12
2.7828099727630615,20,18,12
2.837491273880005,20,18,12
2.864809989929199,20,18,12
2.9196929931640625,20,18,12
2.9468390941619873,20,18,12
3.0287511348724365,20,18,13
3.055553913116455,20,18,13
3.0830800533294678,20,18,13
3.137484073638916,20,18,13
3.1648221015930176,20,18,13
3.2194900512695312,20,18,13
3.2467920780181885,20,18,13
3.274419069290161,20,18,13
3.3287601470947266,20,18,13
3.3562331199645996,20,18,13
3.465743064880371,20,18,13
3.5201680660247803,20,18,14
3.5467560291290283,20,18,15
3.5735321044921875,20,18,15
3.632155179977417,23,18,15
3.6592092514038086,23,18,15
3.7135562896728516,23,18,15
3.7409110069274902,23,18,15
3.795466899871826,23,18,15
3.822935104370117,23,18,15
3.850456953048706,23,18,15
3.9048218727111816,23,18,15
3.9323949813842773,23,18,15
4.041746139526367,23,18,15
4.096158266067505,23,18,15
4.123587131500244,23,18,15
4.15077805519104,23,18,15
4.205538034439087,23,18,15
4.232840061187744,20,20,0
4.314857244491577,20,20,0
4.397020101547241,20,20,0
4.4242658615112305,20,20,0
4.506123065948486,20,20,1
4.532827138900757,20,20,2
4.614204168319702,20,19,2
4.66877007484436,20,19,2
4.69618821144104,20,19,2
4.7235260009765625,20,18,2
4.777628183364868,20,18,4
4.804168224334717,20,18,4
4.858804941177368,20,18,4
4.886216163635254,20,18,4
4.967664003372192,20,18,5
4.994770050048828,20,18,6
5.048094272613525,20,18,8
5.074773073196411,20,18,9
5.101473093032837,20,18,10
5.155246019363403,20,18,12
5.181507110595703,20,18,12
5.208866119384766,20,18,12
5.2361531257629395,20,18,12
5.263395071029663,20,18,12
5.290983200073242,20,18,12
5.345715284347534,20,18,12
5.373147010803223,20,18,12
5.427507162094116,20,18,12
5.454857110977173,20,18,12
5.482062101364136,20,18,13
5.508835077285767,20,18,13
5.536396026611328,20,18,13
5.59076189994812,20,18,13
5.618141174316406,20,18,13
5.700195074081421,20,18,13
5.727683067321777,20,18,13
5.782137155532837,20,18,13
5.809545278549194,20,18,13
5.836817026138306,20,18,13
5.891499042510986,20,18,13
5.919087171554565,20,18,13
5.9734601974487305,20,18,14
6.0000622272491455,20,18,15
6.02686619758606,20,18,15
6.0854010581970215,23,18,15
6.112385988235474,23,18,15
6.166744947433472,23,18,15
6.194140195846558,23,18,15
6.276156187057495,23,18,15
6.30370020866394,23,18,15
6.358121871948242,23,18,15
6.385476112365723,23,18,15
6.412951946258545,23,18,15
6.467468976974487,23,18,15
6.4950270652771,23,18,15
6.549508094787598,23,18,15
6.576901197433472,23,18,15
6.604210138320923,23,18,15
6.658780097961426,23,18,15
6.686192035675049,20,20,0
6.713464021682739,20,20,0
6.768115282058716,20,20,0
6.795496225357056,20,20,0
6.850374221801758,20,20,0
6.8774940967559814,20,20,0
6.904786109924316,20,20,0
6.9593729972839355,20,20,1
6.986124038696289,20,20,2
7.012820243835449,20,19,2
7.067444086074829,20,19,2
7.094868898391724,20,19,2
7.149549961090088,20,19,2
7.176846027374268,20,18,2
7.204103231430054,20,18,3
7.2847900390625,20,18,4
7.312121152877808,20,18,4
7.366739273071289,20,18,4
7.394031047821045,20,18,5
7.4211530685424805,20,18,5
7.474736213684082,20,18,7
7.501445055007935,20,18,8
7.5280561447143555,20,18,9
7.581521034240723,20,18,11
7.608296155929565,20,18,12
7.634793281555176,20,18,12
7.716777086257935,20,18,12
7.744080066680908,20,18,12
7.7990031242370605,20,18,12
7.826164960861206,20,18,12
7.853482961654663,20,18,12
7.908147096633911,20,18,12
7.935368061065674,20,18,13
7.989777088165283,20,18,13
8.016782999038696,20,18,13
8.044152975082397,20,18,13
8.098686933517456,20,18,13
8.126244068145752,20,18,13
8.153457164764404,20,18,13
8.208113193511963,20,18,13
8.235443115234375,20,18,13
8.290327072143555,20,18,13
8.317479133605957,20,18,13
