timestamp,voltage
1.5998108386993408,1.87
1.5998108386993408,1.89
1.5998108386993408,1.9
1.5998108386993408,1.9
1.5998108386993408,1.9
1.5998108386993408,1.89
1.5998108386993408,1.89
1.6003239154815674,1.87
1.6003239154815674,1.89
1.6003239154815674,1.89
1.6003239154815674,1.9
1.6003239154815674,1.9
1.6003239154815674,1.89
1.6003239154815674,1.9
1.6010119915008545,1.88
1.6010119915008545,1.89
1.6010119915008545,1.89
1.6010119915008545,1.9
1.6010119915008545,1.89
1.6010119915008545,1.89
1.6010119915008545,1.89
1.6017141342163086,1.87
1.6017141342163086,1.89
1.6017141342163086,1.9
1.6017141342163086,1.9
1.6017141342163086,1.9
1.6017141342163086,1.9
1.6017141342163086,1.9
1.602437973022461,1.88
1.602437973022461,1.89
1.602437973022461,1.89
1.602437973022461,1.89
1.602437973022461,1.89
1.602437973022461,1.9
1.602437973022461,1.9
1.6031310558319092,1.87
1.6031310558319092,1.89
1.6031310558319092,1.9
1.6031310558319092,1.9
1.6031310558319092,1.89
1.6031310558319092,1.89
1.6031310558319092,1.89
1.6039130687713623,1.87
1.6039130687713623,1.89
1.6039130687713623,1.89
1.6039130687713623,1.89
1.6039130687713623,1.9
1.6039130687713623,1.9
1.6039130687713623,1.9
1.6045448780059814,1.88
1.6045448780059814,1.89
1.6045448780059814,1.89
1.6045448780059814,1.89
1.6045448780059814,1.89
1.6045448780059814,1.89
1.6045448780059814,1.89
1.6052451133728027,1.87
1.6052451133728027,1.89
1.6052451133728027,1.9
1.6052451133728027,1.9
1.6052451133728027,1.9
1.6052451133728027,1.9
1.6052451133728027,1.9
1.6059417724609375,1.88
1.6059417724609375,1.89
1.6059417724609375,1.89
1.6059417724609375,1.89
1.6059417724609375,1.9
1.6059417724609375,1.9
1.6059417724609375,1.9
1.6066598892211914,1.88
1.6066598892211914,1.89
1.6066598892211914,1.89
1.6066598892211914,1.9
1.6066598892211914,1.9
1.6066598892211914,1.89
1.6066598892211914,1.89
1.6110868453979492,1.87
1.6110868453979492,1.89
1.6110868453979492,1.89
1.6110868453979492,1.9
1.6110868453979492,1.9
1.6110868453979492,1.9
1.6110868453979492,1.9
1.612304925918579,1.87
1.612304925918579,1.89
1.612304925918579,1.9
1.612304925918579,1.9
1.612304925918579,1.9
1.612304925918579,1.89
1.612304925918579,1.89
1.6130080223083496,1.87
1.6130080223083496,1.89
1.6130080223083496,1.89
1.6130080223083496,1.89
1.6130080223083496,1.9
1.6130080223083496,1.89
1.6130080223083496,1.9
1.6137380599975586,1.88
1.6137380599975586,1.89
1.6137380599975586,1.9
1.6137380599975586,1.9
1.6137380599975586,1.9
1.6137380599975586,1.89
1.6137380599975586,1.9
1.6144320964813232,1.87
1.6144320964813232,1.89
1.6144320964813232,1.89
1.6144320964813232,1.9
1.6144320964813232,1.9
1.6144320964813232,1.9
1.6144320964813232,1.9
1.615123987197876,1.88
1.615123987197876,1.89
1.615123987197876,1.89
1.615123987197876,1.89
1.615123987197876,1.89
1.615123987197876,1.89
1.615123987197876,1.9
1.6158349514007568,1.87
1.6158349514007568,1.89
1.6158349514007568,1.9
1.6158349514007568,1.89
1.6158349514007568,1.9
1.6158349514007568,1.9
1.6158349514007568,1.9
1.616534948348999,1.88
1.616534948348999,1.89
1.616534948348999,1.89
1.616534948348999,1.89
1.616534948348999,1.9
1.616534948348999,1.9
1.616534948348999,1.9
1.6172370910644531,1.88
