timestamp,voltage
1.7838258743286133,1.89
1.7838258743286133,1.88
1.7838258743286133,1.87
1.7838258743286133,1.87
1.7838258743286133,1.87
1.7838258743286133,1.87
1.7838258743286133,1.87
1.7841718196868896,1.88
1.7841718196868896,1.88
1.7841718196868896,1.87
1.7841718196868896,1.86
1.7841718196868896,1.86
1.7841718196868896,1.87
1.7841718196868896,1.87
1.7845368385314941,1.88
1.7845368385314941,1.88
1.7845368385314941,1.87
1.7845368385314941,1.87
1.7845368385314941,1.87
1.7845368385314941,1.87
1.7845368385314941,1.87
1.784867763519287,1.88
1.784867763519287,1.89
1.784867763519287,1.88
1.784867763519287,1.87
1.784867763519287,1.86
1.784867763519287,1.86
1.784867763519287,1.87
1.7852668762207031,1.88
1.7852668762207031,1.88
1.7852668762207031,1.87
1.7852668762207031,1.86
1.7852668762207031,1.86
1.7852668762207031,1.87
1.7852668762207031,1.87
1.7856359481811523,1.88
1.7856359481811523,1.88
1.7856359481811523,1.88
1.7856359481811523,1.87
1.7856359481811523,1.87
1.7856359481811523,1.87
1.7856359481811523,1.87
1.78603196144104,1.88
1.78603196144104,1.88
1.78603196144104,1.87
1.78603196144104,1.86
1.78603196144104,1.86
1.78603196144104,1.86
1.78603196144104,1.87
1.7864179611206055,1.88
1.7864179611206055,1.88
1.7864179611206055,1.87
1.7864179611206055,1.87
1.7864179611206055,1.87
1.7864179611206055,1.87
1.7864179611206055,1.87
1.7867810726165771,1.88
1.7867810726165771,1.89
1.7867810726165771,1.88
1.7867810726165771,1.87
1.7867810726165771,1.87
1.7867810726165771,1.87
1.7867810726165771,1.87
1.7871499061584473,1.88
1.7871499061584473,1.88
1.7871499061584473,1.87
1.7871499061584473,1.86
1.7871499061584473,1.86
1.7871499061584473,1.87
1.7871499061584473,1.87
1.7875328063964844,1.88
1.7875328063964844,1.88
1.7875328063964844,1.87
1.7875328063964844,1.87
1.7875328063964844,1.87
1.7875328063964844,1.87
1.7875328063964844,1.87
1.787916898727417,1.88
1.787916898727417,1.89
1.787916898727417,1.87
1.787916898727417,1.87
1.787916898727417,1.86
1.787916898727417,1.86
1.787916898727417,1.87
1.7883288860321045,1.88
1.7883288860321045,1.88
1.7883288860321045,1.87
1.7883288860321045,1.87
1.7883288860321045,1.87
1.7883288860321045,1.87
1.7883288860321045,1.87
1.7886829376220703,1.88
1.7886829376220703,1.88
1.7886829376220703,1.88
1.7886829376220703,1.87
1.7886829376220703,1.87
1.7886829376220703,1.87
1.7886829376220703,1.87
1.7890739440917969,1.89
1.7890739440917969,1.88
1.7890739440917969,1.87
1.7890739440917969,1.86
1.7890739440917969,1.86
1.7890739440917969,1.86
1.7890739440917969,1.87
1.7898468971252441,1.88
1.7898468971252441,1.89
1.7898468971252441,1.88
1.7898468971252441,1.87
1.7898468971252441,1.87
