timestamp,dlc,inv_byte0
0.34409117698669434,8,0
0.3441448211669922,8,0
0.3442258834838867,8,0
0.34424710273742676,8,0
0.3442831039428711,8,0
0.3443019390106201,8,0
0.34433507919311523,8,0
0.3443598747253418,8,0
0.3443901538848877,8,0
0.34441494941711426,8,0
0.3444478511810303,8,0
0.3444688320159912,8,0
0.34448790550231934,8,0
0.34451985359191895,8,0
0.3445448875427246,8,0
0.3445718288421631,8,0
0.34459805488586426,8,0
0.34462785720825195,8,0
0.3446519374847412,8,0
0.3446781635284424,8,0
0.3446979522705078,8,0
0.34879302978515625,8,0
0.36080098152160645,8,0
0.372805118560791,8,0
0.3847939968109131,8,0
0.3967888355255127,8,0
0.40884995460510254,8,0
0.4207649230957031,8,0
0.4327831268310547,8,0
0.44480085372924805,8,0
0.45680999755859375,8,0
0.46878886222839355,8,0
0.4808650016784668,8,0
0.4927690029144287,8,0
0.5047299861907959,8,0
0.5167348384857178,8,0
0.528735876083374,8,0
0.5409979820251465,8,0
0.552757978439331,8,0
0.5648128986358643,8,0
0.5767889022827148,8,0
0.5888099670410156,8,0
0.6008179187774658,8,0
0.6129860877990723,8,0
0.6248550415039062,8,0
0.636909008026123,8,0
0.6488499641418457,8,0
0.6608569622039795,8,0
0.6728701591491699,8,0
0.6848540306091309,8,0
0.696911096572876,8,0
0.7088351249694824,8,0
0.720844030380249,8,0
0.7330999374389648,8,0
0.7448277473449707,8,0
0.7568309307098389,8,0
0.7688748836517334,8,0
0.78084397315979,8,0
0.7928450107574463,8,0
0.8047900199890137,8,0
0.8168177604675293,8,0
0.8288230895996094,8,0
0.8408279418945312,8,0
0.8529260158538818,8,0
0.8648359775543213,8,0
0.8768320083618164,8,0
0.8888130187988281,8,0
0.9008560180664062,8,0
0.9128339290618896,8,0
0.9248108863830566,8,0
0.9370501041412354,8,0
0.948828935623169,8,0
0.9608299732208252,8,0
0.9728240966796875,8,0
0.9848959445953369,8,0
0.9967601299285889,8,0
1.0087568759918213,8,0
1.0208320617675781,8,0
1.0331969261169434,8,0
1.0448050498962402,8,0
1.056809902191162,8,0
1.0687921047210693,8,0
1.0808041095733643,8,0
1.0928151607513428,8,0
1.1048591136932373,8,0
1.1170501708984375,8,0
1.1288869380950928,8,0
1.1408591270446777,8,0
1.1528599262237549,8,0
1.1648471355438232,8,0
1.1768460273742676,8,0
1.1889469623565674,8,0
1.2008540630340576,8,0
1.2128269672393799,8,0
1.224787950515747,8,0
1.2370848655700684,8,0
1.2487709522247314,8,0
1.2607779502868652,8,0
1.2728638648986816,8,0
1.2848598957061768,8,0
1.2968449592590332,8,0
1.3088397979736328,8,0
1.3208489418029785,8,0
1.3328361511230469,8,0
1.3450720310211182,8,0
1.3568439483642578,8,0
1.3688199520111084,8,0
1.3808388710021973,8,0
1.3930680751800537,8,0
1.4048218727111816,8,0
1.4170730113983154,8,0
1.4289121627807617,8,0
1.4408488273620605,8,0
1.4527978897094727,8,0
1.4648089408874512,8,0
1.4770290851593018,8,0
1.4888949394226074,8,0
1.5010349750518799,8,0
1.5128388404846191,8,0
1.5248050689697266,8,0
1.5368139743804932,8,0
1.5488100051879883,8,0
1.560817003250122,8,0
1.5728278160095215,8,0
1.5848100185394287,8,0
1.5967910289764404,8,0
1.6088008880615234,8,0
1.6210429668426514,8,0
1.6328041553497314,8,0
1.6451020240783691,8,0
1.6568679809570312,8,0
1.6694719791412354,8,0
1.680880069732666,8,0
1.6930909156799316,8,0
1.7048628330230713,8,0
1.7171471118927002,8,0
1.7288050651550293,8,0
1.741222858428955,8,0
1.7528200149536133,8,0
1.7648320198059082,8,0
1.776845932006836,8,0
1.7891309261322021,8,0
1.8008041381835938,8,0
1.812859058380127,8,0
1.8248450756072998,8,0
1.8368370532989502,8,0
1.8487839698791504,8,0
1.8607769012451172,8,0
1.8727858066558838,8,0
1.8848271369934082,8,0
1.8971009254455566,8,0
1.9088408946990967,8,0
1.9208359718322754,8,0
1.932811975479126,8,0
1.944885015487671,8,0
1.9568219184875488,8,0
1.9688141345977783,8,0
1.9808349609375,8,0
1.993129014968872,8,0
2.0051441192626953,8,0
2.016845941543579,8,0
2.028848171234131,8,0
2.0410749912261963,8,0
2.052802085876465,8,0
2.0653271675109863,8,0
2.0768229961395264,8,0
2.089063882827759,8,0
2.101284980773926,8,0
2.1127967834472656,8,0
2.1248130798339844,8,0
2.136806011199951,8,0
2.1488780975341797,8,0
2.1608829498291016,8,0
2.173006057739258,8,0
2.185131072998047,8,0
2.196873903274536,8,0
2.2088701725006104,8,0
2.2211079597473145,8,0
2.233409881591797,8,0
2.245094060897827,8,0
2.256849765777588,8,0
2.268871784210205,8,0
2.281073808670044,8,0
2.292860984802246,8,0
2.3048489093780518,8,0
2.3170418739318848,8,0
2.3288497924804688,8,0
2.340864896774292,8,0
2.352839946746826,8,0
2.3648569583892822,8,0
2.3771300315856934,8,0
2.388840913772583,8,0
2.401115894317627,8,0
2.412838935852051,8,0
2.424834966659546,8,0
2.4368679523468018,8,0
2.4488589763641357,8,0
2.460958957672119,8,0
2.4730868339538574,8,0
2.484844923019409,8,0
2.496983051300049,8,0
2.5088398456573486,8,0
2.5208487510681152,8,0
2.53288197517395,8,0
2.544827938079834,8,0
2.5568270683288574,8,0
2.56884503364563,8,0
2.5808329582214355,8,0
2.592810869216919,8,0
2.6048150062561035,8,0
2.616814136505127,8,0
2.6288130283355713,8,0
2.640834093093872,8,0
2.6528189182281494,8,0
2.664891004562378,8,0
2.677561044692993,8,0
2.688886880874634,8,0
2.701108932495117,8,0
2.7128970623016357,8,0
2.7250988483428955,8,0
2.736863851547241,8,0
2.7491090297698975,8,0
2.760874032974243,8,0
2.7728638648986816,8,0
2.78486704826355,8,0
2.7968640327453613,8,0
2.8088550567626953,8,0
2.820888042449951,8,0
2.8328540325164795,8,0
2.8448498249053955,8,0
2.8570830821990967,8,0
2.868968963623047,8,0
2.8811049461364746,8,0
2.8932368755340576,8,0
2.904850959777832,8,0
2.9168450832366943,8,0
2.9288487434387207,8,0
2.9408490657806396,8,0
2.9528439044952393,8,0
2.9648749828338623,8,0
2.9768388271331787,8,0
2.9888339042663574,8,0
3.000878095626831,8,0
3.0129690170288086,8,0
3.024840831756592,8,0
3.0368189811706543,8,0
3.04907488822937,8,0
3.0608320236206055,8,0
3.072861909866333,8,0
3.0848491191864014,8,0
3.096975088119507,8,0
3.1088218688964844,8,0
3.1208341121673584,8,0
3.132828950881958,8,0
3.1448161602020264,8,0
3.156826972961426,8,0
3.1688239574432373,8,0
3.181304931640625,8,0
3.189509153366089,8,0
3.202191114425659,8,0
3.2138969898223877,8,0
3.2258899211883545,8,0
3.237917900085449,8,0
3.250092029571533,8,0
3.2619431018829346,8,0
3.273873805999756,8,0
3.285867929458618,8,0
3.29787278175354,8,0
3.3099019527435303,8,0
3.321887969970703,8,0
3.3338611125946045,8,0
3.3460400104522705,8,0
3.3578600883483887,8,0
3.3701109886169434,8,0
3.378477096557617,8,0
3.3908658027648926,8,0
3.402859926223755,8,0
3.4148221015930176,8,0
3.4268531799316406,8,0
3.438811779022217,8,0
3.4508731365203857,8,0
3.462843894958496,8,0
3.4748411178588867,8,0
3.486842155456543,8,0
3.4988410472869873,8,0
3.5108349323272705,8,0
3.522829055786133,8,0
3.5348498821258545,8,0
3.5468358993530273,8,0
3.558833122253418,8,0
3.5674500465393066,8,0
3.579836845397949,8,0
3.5920169353485107,8,0
3.6040828227996826,8,0
3.615835189819336,8,0
3.6278209686279297,8,0
3.639824867248535,8,0
3.651823043823242,8,0
3.663831949234009,8,0
3.675845146179199,8,0
3.6878671646118164,8,0
3.699824094772339,8,0
3.7122480869293213,8,0
3.7238359451293945,8,0
3.7358288764953613,8,0
3.747889757156372,8,0
3.7566561698913574,8,0
3.7688839435577393,8,0
3.781219959259033,8,0
3.7898340225219727,8,0
3.802043914794922,8,0
3.8141729831695557,8,0
3.825981855392456,8,0
3.837979793548584,8,0
3.8500490188598633,8,0
3.86228609085083,8,0
3.8740410804748535,8,0
3.8858721256256104,8,0
3.894566774368286,8,0
3.9072840213775635,8,0
3.919287919998169,8,0
3.9310131072998047,8,0
3.9431710243225098,8,0
3.955026865005493,8,0
3.967010021209717,8,0
3.979036808013916,8,0
3.9910168647766113,8,0
4.003010034561157,8,0
4.01520299911499,8,0
4.02728009223938,8,0
4.039313793182373,8,0
4.051018953323364,8,0
4.063022136688232,8,0
4.0748279094696045,8,0
4.0870749950408936,8,0
4.098826885223389,8,0
4.107535123825073,8,0
4.119440078735352,8,0
4.1285789012908936,8,0
4.140551805496216,8,0
4.152535915374756,8,0
4.16454815864563,8,0
4.176564931869507,8,0
4.190342903137207,8,0
4.200906038284302,8,0
4.2126078605651855,8,0
4.224569082260132,8,0
4.236592054367065,8,0
4.248582124710083,8,0
4.261126756668091,8,0
4.272979974746704,8,0
4.284698009490967,8,0
4.2965989112854,8,0
4.308582067489624,8,0
4.320517063140869,8,0
4.332576036453247,8,0
4.344574928283691,8,0
4.356590032577515,8,0
4.36857795715332,8,0
4.380805015563965,8,0
4.392568111419678,8,0
4.4045679569244385,8,0
4.41655707359314,8,0
4.4285569190979,8,0
4.440566062927246,8,0
4.452569007873535,8,0
4.464565992355347,8,0
4.4765448570251465,8,0
4.4885571002960205,8,0
4.500574827194214,8,0
4.5126259326934814,8,0
4.524561882019043,8,0
4.536562919616699,8,0
4.548547029495239,8,0
4.560550928115845,8,0
4.572551965713501,8,0
4.584546089172363,8,0
4.596539735794067,8,0
4.608585834503174,8,0
4.620537042617798,8,0
4.632565021514893,8,0
4.644543886184692,8,0
4.656989812850952,8,0
4.668539762496948,8,0
4.6805479526519775,8,0
4.692552804946899,8,0
4.704538106918335,8,0
4.7165398597717285,8,0
4.728602170944214,8,0
4.740602970123291,8,0
4.752627849578857,8,0
4.765141010284424,8,0
4.776600122451782,8,0
4.788595914840698,8,0
4.80058479309082,8,0
4.812601089477539,8,0
4.824596881866455,8,0
4.836583852767944,8,0
4.8489038944244385,8,0
4.860574007034302,8,0
4.872589111328125,8,0
4.884624004364014,8,0
4.8967108726501465,8,0
4.908566951751709,8,0
4.920583963394165,8,0
4.9325878620147705,8,0
4.944859027862549,8,0
4.956553936004639,8,0
4.968689203262329,8,0
4.980572938919067,8,0
4.992563962936401,8,0
5.004507780075073,8,0
5.016654968261719,8,0
5.028628826141357,8,0
5.040558099746704,8,0
5.052564859390259,8,0
5.064589023590088,8,0
5.076514959335327,8,0
5.088490009307861,8,0
5.100574016571045,8,0
5.112591981887817,8,0
5.124505996704102,8,0
5.136529922485352,8,0
5.148555040359497,8,0
5.160542964935303,8,0
5.172544002532959,8,0
5.184553861618042,8,0
5.196761131286621,8,0
5.208548069000244,8,0
5.220546007156372,8,0
5.232558012008667,8,0
5.244596004486084,8,0
5.256601095199585,8,0
5.268678188323975,8,0
5.280604839324951,8,0
5.2926719188690186,8,0
5.304620981216431,8,0
5.316589117050171,8,0
5.32862401008606,8,0
5.34054708480835,8,0
5.352604866027832,8,0
5.364706993103027,8,0
5.376590013504028,8,0
5.388767957687378,8,0
5.400613069534302,8,0
5.41257905960083,8,0
5.4245829582214355,8,0
5.436574935913086,8,0
5.4485838413238525,8,0
5.460591077804565,8,0
5.472592830657959,8,0
5.484804153442383,8,0
5.496592044830322,8,0
5.508831024169922,8,0
5.52067494392395,8,0
5.532556056976318,8,0
5.544550895690918,8,0
5.556503057479858,8,0
5.568562984466553,8,0
5.580538034439087,8,0
5.592751979827881,8,0
5.604542970657349,8,0
5.616539001464844,8,0
5.628633975982666,8,0
5.640542984008789,8,0
5.652538061141968,8,0
5.66454291343689,8,0
5.6774280071258545,8,0
5.688819885253906,8,0
5.700581073760986,8,0
5.712550163269043,8,0
5.724498987197876,8,0
5.736556053161621,8,0
5.748553991317749,8,0
5.7609100341796875,8,0
5.772707939147949,8,0
5.784666061401367,8,0
5.796597957611084,8,0
5.808603048324585,8,0
5.820578098297119,8,0
5.832482099533081,8,0
5.84459114074707,8,0
5.856594800949097,8,0
5.86853814125061,8,0
5.880686044692993,8,0
5.892475843429565,8,0
5.904984951019287,8,0
5.916539192199707,8,0
5.928461074829102,8,0
5.940587997436523,8,0
5.9525768756866455,8,0
5.964582204818726,8,0
5.976598024368286,8,0
5.9900548458099365,8,0
6.002254009246826,8,0
6.012710094451904,8,0
6.025585174560547,8,0
6.036895036697388,8,0
6.04866099357605,8,0
6.060705900192261,8,0
6.072499990463257,8,0
6.084644079208374,8,0
6.096507787704468,8,0
6.108494997024536,8,0
6.120445966720581,8,0
6.13248610496521,8,0
6.144474029541016,8,0
6.156557083129883,8,0
6.168510913848877,8,0
6.180546998977661,8,0
6.192825078964233,8,0
6.204586982727051,8,0
6.216594934463501,8,0
6.22856593132019,8,0
6.240539789199829,8,0
6.252577066421509,8,0
6.264572858810425,8,0
6.277414798736572,8,0
6.28864598274231,8,0
6.301365852355957,8,0
6.31253981590271,8,0
6.324522018432617,8,0
6.3365349769592285,8,0
6.348984003067017,8,0
6.36051082611084,8,0
6.372577905654907,8,0
6.384573936462402,8,0
6.396585941314697,8,0
6.4085259437561035,8,0
6.420644044876099,8,0
6.4324657917022705,8,0
6.444494009017944,8,0
6.456551790237427,8,0
6.468578100204468,8,0
6.480768918991089,8,0
6.492527961730957,8,0
6.504641056060791,8,0
6.5165159702301025,8,0
6.5286781787872314,8,0
6.5405800342559814,8,0
6.552547931671143,8,0
6.564564943313599,8,0
6.577240943908691,8,0
6.5894410610198975,8,0
6.600562810897827,8,0
6.612555027008057,8,0
6.624561071395874,8,0
6.6367950439453125,8,0
6.6485490798950195,8,0
6.663066148757935,8,0
6.672516107559204,8,0
6.68457293510437,8,0
6.696567058563232,8,0
6.70849609375,8,0
6.720553874969482,8,0
6.732544898986816,8,0
6.745306015014648,8,0
6.756554841995239,8,0
6.768631935119629,8,0
6.781625032424927,8,0
6.792605876922607,8,0
6.80480694770813,8,0
6.8167219161987305,8,0
6.829508066177368,8,0
6.840565919876099,8,0
6.853211164474487,8,0
6.8646368980407715,8,0
6.876605987548828,8,0
6.888611078262329,8,0
6.900547981262207,8,0
6.912582159042358,8,0
6.924602031707764,8,0
6.936585903167725,8,0
6.948606967926025,8,0
6.960590124130249,8,0
6.9727091789245605,8,0
6.984575986862183,8,0
6.996626853942871,8,0
7.0085179805755615,8,0
7.021260023117065,8,0
7.032646179199219,8,0
7.044773101806641,8,0
7.056571960449219,8,0
7.069432020187378,8,0
7.0805699825286865,8,0
7.092813968658447,8,0
7.104758024215698,8,0
7.1177520751953125,8,0
7.128791093826294,8,0
7.140836954116821,8,0
7.15268087387085,8,0
7.164546966552734,8,0
7.17667293548584,8,0
7.18907904624939,8,0
7.200546026229858,8,0
7.213289022445679,8,0
7.224532842636108,8,0
7.237052917480469,8,0
7.248548984527588,8,0
7.260545969009399,8,0
7.272526025772095,8,0
7.2854650020599365,8,0
7.296602964401245,8,0
7.308609962463379,8,0
7.321042776107788,8,0
7.332643985748291,8,0
7.344603776931763,8,0
7.356604814529419,8,0
7.368597030639648,8,0
7.380607843399048,8,0
7.392614841461182,8,0
7.404860973358154,8,0
7.416591167449951,8,0
7.42861795425415,8,0
7.440922021865845,8,0
7.452770948410034,8,0
7.464622974395752,8,0
7.47660493850708,8,0
7.488890171051025,8,0
7.500760078430176,8,0
7.5126049518585205,8,0
7.524621963500977,8,0
7.5366740226745605,8,0
7.548588037490845,8,0
7.560614824295044,8,0
7.572569131851196,8,0
7.584572792053223,8,0
7.596754789352417,8,0
7.608553886413574,8,0
7.620827913284302,8,0
7.632559061050415,8,0
7.6445701122283936,8,0
7.656583786010742,8,0
7.6687538623809814,8,0
7.680572986602783,8,0
7.692584991455078,8,0
7.704690933227539,8,0
7.716526031494141,8,0
7.728543996810913,8,0
7.740734815597534,8,0
7.7525718212127686,8,0
7.764563798904419,8,0
7.776559114456177,8,0
7.789141893386841,8,0
7.800729036331177,8,0
7.813617944717407,8,0
7.824623107910156,8,0
7.836601972579956,8,0
7.848603010177612,8,0
7.860749006271362,8,0
7.873131036758423,8,0
7.884615898132324,8,0
7.8966100215911865,8,0
7.908876895904541,8,0
7.920608043670654,8,0
7.932666063308716,8,0
7.944611072540283,8,0
7.956851959228516,8,0
7.968542814254761,8,0
7.980597972869873,8,0
7.99261212348938,8,0
8.004547119140625,8,0
8.016669988632202,8,0
8.028770923614502,8,0
8.040721893310547,8,0
8.052588939666748,8,0
8.064589977264404,8,0
8.076603174209595,8,0
8.088592052459717,8,0
8.100550174713135,8,0
8.112520933151245,8,0
8.124578952789307,8,0
8.136590003967285,8,0
8.148838758468628,8,0
8.160577058792114,8,0
8.172595977783203,8,0
8.184619903564453,8,0
8.196554899215698,8,0
8.208527088165283,8,0
8.220507860183716,8,0
8.232481956481934,8,0
8.244572877883911,8,0
8.256564855575562,8,0
8.268555879592896,8,0
8.280617952346802,8,0
8.293139934539795,8,0
8.30479884147644,8,0
8.316565990447998,8,0
8.328636884689331,8,0
8.340641975402832,8,0
8.352559089660645,8,0
8.364872932434082,8,0
8.3766188621521,8,0
8.388617992401123,8,0
8.400880098342896,8,0
8.412620067596436,8,0
8.424595832824707,8,0
8.436612129211426,8,0
8.448632001876831,8,0
8.460612058639526,8,0
8.47263503074646,8,0
8.484613180160522,8,0
8.496612071990967,8,0
8.508584976196289,8,0
8.520559072494507,8,0
8.532542943954468,8,0
8.544708013534546,8,0
8.55659794807434,8,0
8.568599939346313,8,0
8.580592155456543,8,0
8.592605829238892,8,0
8.60452389717102,8,0
8.616594791412354,8,0
8.628585815429688,8,0
8.64060091972351,8,0
8.652582168579102,8,0
8.664573907852173,8,0
8.676593780517578,8,0
8.688591003417969,8,0
8.700577020645142,8,0
8.712575912475586,8,0
8.724570989608765,8,0
8.736577987670898,8,0
8.748564004898071,8,0
8.760558128356934,8,0
8.772568941116333,8,0
8.784568071365356,8,0
8.797508955001831,8,0
8.808571815490723,8,0
8.820569038391113,8,0
8.832636833190918,8,0
8.844634056091309,8,0
8.856571912765503,8,0
8.868628025054932,8,0
8.880625009536743,8,0
8.892693042755127,8,0
8.904647827148438,8,0
8.916624784469604,8,0
8.928637981414795,8,0
8.940629959106445,8,0
8.95261001586914,8,0
8.964600086212158,8,0
8.976603031158447,8,0
8.988603115081787,8,0
9.000574827194214,8,0
9.012587070465088,8,0
9.024602174758911,8,0
9.036861896514893,8,0
9.048702955245972,8,0
9.060642004013062,8,0
9.072602033615112,8,0
9.084606885910034,8,0
9.096596956253052,8,0
9.10862112045288,8,0
9.120911121368408,8,0
9.132593154907227,8,0
9.144559144973755,8,0
9.15658688545227,8,0
9.168612957000732,8,0
9.1805899143219,8,0
9.192588090896606,8,0
9.204819917678833,8,0
9.216856002807617,8,0
9.228593111038208,8,0
9.240577936172485,8,0
9.252617835998535,8,0
9.264568090438843,8,0
9.276569128036499,8,0
9.288575887680054,8,0
9.301139831542969,8,0
9.31259274482727,8,0
9.324585914611816,8,0
9.336570024490356,8,0
9.348639965057373,8,0
9.36065673828125,8,0
9.372642040252686,8,0
9.385129928588867,8,0
9.397095918655396,8,0
9.409117937088013,8,0
9.421074867248535,8,0
9.433044910430908,8,0
9.44510006904602,8,0
9.457217931747437,8,0
9.469090938568115,8,0
9.481088876724243,8,0
9.489694833755493,8,0
9.5019850730896,8,0
9.5140700340271,8,0
9.526297092437744,8,0
9.538028001785278,8,0
9.550019979476929,8,0
9.562028884887695,8,0
9.574021100997925,8,0
9.586022853851318,8,0
9.598005056381226,8,0
9.610140800476074,8,0
9.622013807296753,8,0
9.634201049804688,8,0
9.646031141281128,8,0
9.65804386138916,8,0
9.669955968856812,8,0
9.678694009780884,8,0
9.691057205200195,8,0
9.703528881072998,8,0
9.715067863464355,8,0
9.727059841156006,8,0
9.739049911499023,8,0
9.751062870025635,8,0
9.763056993484497,8,0
9.775061845779419,8,0
9.787093877792358,8,0
9.799086093902588,8,0
9.811064004898071,8,0
9.823072910308838,8,0
9.835336923599243,8,0
9.847331047058105,8,0
9.859142065048218,8,0
9.87125301361084,8,0
9.88313913345337,8,0
9.895118951797485,8,0
9.907124996185303,8,0
9.91911506652832,8,0
9.931206941604614,8,0
9.94312596321106,8,0
9.955107927322388,8,0
9.967070817947388,8,0
9.979079961776733,8,0
9.991044998168945,8,0
10.003108978271484,8,0
10.015101909637451,8,0
10.027697801589966,8,0
10.039119958877563,8,0
10.051084995269775,8,0
10.063057899475098,8,0
10.071615934371948,8,0
10.083555936813354,8,0
10.096002101898193,8,0
10.10806393623352,8,0
10.120187759399414,8,0
10.131993055343628,8,0
10.14057183265686,8,0
10.153401136398315,8,0
10.16512393951416,8,0
10.177102088928223,8,0
10.189101934432983,8,0
10.201043844223022,8,0
10.2130868434906,8,0
10.225040912628174,8,0
10.237046003341675,8,0
10.248898029327393,8,0
10.261087894439697,8,0
10.272901058197021,8,0
10.285172939300537,8,0
10.29715085029602,8,0
10.309146165847778,8,0
10.320896863937378,8,0
10.332892894744873,8,0
10.344901084899902,8,0
10.356859922409058,8,0
10.368924856185913,8,0
10.381155967712402,8,0
10.393245935440063,8,0
10.405147075653076,8,0
10.416954040527344,8,0
10.429139852523804,8,0
10.44095516204834,8,0
10.453144073486328,8,0
10.464983940124512,8,0
10.477160930633545,8,0
10.48894190788269,8,0
10.501152992248535,8,0
10.513116836547852,8,0
10.52512502670288,8,0
10.536942958831787,8,0
10.54931092262268,8,0
10.561023950576782,8,0
10.5731520652771,8,0
10.58495306968689,8,0
10.597148895263672,8,0
10.609467029571533,8,0
10.62113881111145,8,0
10.632945775985718,8,0
10.645153045654297,8,0
10.656909942626953,8,0
10.669137954711914,8,0
