timestamp,high,low,faults
1.3674890995025635,20,19,2
1.3676321506500244,20,19,2
1.367720365524292,20,19,2
1.3862152099609375,20,19,2
1.468177318572998,20,18,2
1.4953961372375488,20,18,3
1.5761773586273193,20,18,4
1.6307272911071777,20,18,4
1.6582772731781006,20,18,4
1.6854941844940186,20,18,5
1.7395172119140625,20,18,6
1.7928121089935303,20,18,8
1.8193752765655518,20,18,9
1.8730242252349854,20,18,11
1.9536211490631104,20,18,12
1.980844259262085,20,18,12
2.0354902744293213,20,18,12
2.062791347503662,20,18,12
2.1175131797790527,20,18,12
2.1450040340423584,20,18,12
2.1727042198181152,20,18,12
2.2268810272216797,20,18,13
2.2534611225128174,20,18,13
2.3080852031707764,20,18,13
2.3354742527008057,20,18,13
2.362844228744507,20,18,13
2.417527198791504,20,18,13
2.4449222087860107,20,18,13
2.5267751216888428,20,18,13
2.5542571544647217,20,18,13
2.6087770462036133,20,18,13
2.636226177215576,20,18,13
2.664044141769409,20,18,13
2.744899272918701,20,18,15
2.7716681957244873,20,18,15
2.884120225906372,23,18,15
2.91149640083313,23,18,15
2.938814163208008,23,18,15
2.9934940338134766,23,18,15
3.0209872722625732,23,18,15
3.1028242111206055,23,18,15
3.130195140838623,23,18,15
3.1847290992736816,23,18,15
3.21218204498291,23,18,15
3.239715099334717,23,18,15
3.3214893341064453,23,18,15
3.381216049194336,23,18,15
3.4034860134124756,23,18,15
3.435225248336792,19,19,0
3.4854822158813477,20,19,0
3.5128121376037598,20,19,0
3.5401861667633057,20,19,0
3.595081090927124,20,19,0
3.6768572330474854,20,19,0
3.7041192054748535,20,19,1
3.730809211730957,20,19,2
3.7851033210754395,20,18,2
3.8121302127838135,20,18,2
3.8394880294799805,20,18,2
3.921508312225342,20,18,2
4.002178192138672,20,18,4
4.029483079910278,20,18,4
4.084093332290649,20,18,4
4.1114501953125,20,18,4
4.138768196105957,20,18,5
4.192697286605835,20,18,6
4.219393253326416,20,18,7
4.352935314178467,20,18,12
4.379470109939575,20,18,12
4.434270143508911,20,18,12
4.461503028869629,20,18,12
4.51622200012207,20,18,12
4.550453186035156,20,18,12
4.573596239089966,20,18,12
4.625459432601929,20,18,12
4.65283203125,20,18,12
4.6800761222839355,20,18,13
4.761434316635132,20,18,13
4.843483209609985,20,18,13
4.870786190032959,20,18,13
4.925693988800049,20,18,13
4.952819347381592,20,18,13
4.980335235595703,20,18,13
5.03472900390625,20,18,13
5.11717414855957,20,18,13
5.144199371337891,20,18,13
5.1714372634887695,20,18,14
5.224786996841431,20,18,15
5.252157211303711,20,18,15
5.337536096572876,23,18,15
5.419475078582764,23,18,15
5.446730136871338,23,18,15
5.501703262329102,23,18,15
5.528794288635254,23,18,15
5.5561370849609375,23,18,15
5.61081600189209,23,18,15
5.693001985549927,23,18,15
5.720174312591553,23,18,15
5.747477054595947,23,18,15
5.80217719078064,23,18,15
5.829538106918335,23,18,15
5.884149074554443,19,19,0
5.911442995071411,20,19,0
5.938862085342407,20,19,0
5.993445158004761,20,19,0
6.020840406417847,20,19,0
6.102758169174194,20,19,0
6.1301093101501465,20,19,0
6.210761070251465,20,19,2
6.29279637336731,20,19,2
6.3201282024383545,20,19,2
6.3474650382995605,20,19,2
6.402069091796875,20,18,3
6.428970098495483,20,18,4
6.455564260482788,20,18,4
6.537548065185547,20,18,4
6.619048357009888,20,18,5
6.752716064453125,20,18,10
6.779539108276367,20,18,11
6.832860231399536,20,18,12
6.8608620166778564,20,18,12
6.8874030113220215,20,18,12
6.969555139541626,20,18,12
7.051428318023682,20,18,12
7.07871413230896,20,18,12
7.133378267288208,20,18,13
7.160043239593506,20,18,13
7.187714099884033,20,18,13
7.242140293121338,20,18,13
7.269556045532227,20,18,13
7.324127197265625,20,18,13
7.351423025131226,20,18,13
7.379021167755127,20,18,13
7.433940172195435,20,18,13
7.460859298706055,20,18,13
7.515391111373901,20,18,13
7.542799234390259,20,18,13
7.597412109375,20,18,13
7.624690294265747,20,18,14
7.70539927482605,20,18,15
7.7637083530426025,23,18,15
7.790716171264648,23,18,15
7.818111181259155,23,18,15
7.845441102981567,23,18,15
7.8727521896362305,23,18,15
7.927469253540039,23,18,15
7.955931186676025,23,18,15
8.036782264709473,23,18,15
8.091670036315918,23,18,15
8.118741035461426,23,18,15
8.173391103744507,23,18,15
8.200792074203491,23,18,15
8.228178977966309,23,18,15
8.282766103744507,23,18,15
8.392182111740112,20,19,0
8.41962718963623,20,19,0
8.474241256713867,20,19,0
8.502041101455688,20,19,0
8.52876615524292,20,19,0
8.58346438407898,20,19,0
8.61072826385498,20,19,1
8.691686153411865,20,19,2
8.718753099441528,20,19,2
8.773332118988037,20,19,2
8.800724029541016,20,19,2
8.8281831741333,20,18,2
8.882320165634155,20,18,4
8.908977270126343,20,18,4
8.936198234558105,20,18,4
8.99066710472107,20,18,4
9.018100023269653,20,18,4
9.045513153076172,20,18,5
9.099309206008911,20,18,6
9.126099109649658,20,18,7
9.152724027633667,20,18,8
9.205934286117554,20,18,10
9.232647180557251,20,18,11
9.259631156921387,20,18,12
9.340763330459595,20,18,12
9.368153095245361,20,18,12
9.422664403915405,20,18,12
9.450302124023438,20,18,12
9.477619409561157,20,18,12
9.532623291015625,20,18,12
9.559389352798462,20,18,12
9.613447189331055,20,18,13
9.640997171401978,20,18,13
9.66815733909607,20,18,13
9.722731113433838,20,18,13
9.832398176193237,20,18,13
9.859464406967163,20,18,13
9.91403603553772,20,18,13
9.941524028778076,20,18,13
9.969013214111328,20,18,13
10.023593187332153,20,18,13
10.05078125,20,18,13
10.13139820098877,20,18,15
10.15873408317566,20,18,15
10.217012166976929,23,18,15
10.244089126586914,23,18,15
10.298724174499512,23,18,15
10.41014313697815,23,18,15
10.435436248779297,23,18,15
10.489985227584839,23,18,15
10.517405271530151,23,18,15
10.544679403305054,23,18,15
10.603845119476318,23,18,15
10.628153085708618,23,18,15
10.708877086639404,23,18,15
10.73610806465149,23,18,15
10.790645122528076,19,19,0
10.818244218826294,20,19,0
10.900124311447144,20,19,0
10.927354335784912,20,19,0
10.98202133178711,20,19,0
11.009394407272339,20,19,0
11.036823272705078,20,19,0
11.09062933921814,20,19,2
11.117401123046875,20,19,2
11.144950151443481,20,19,2
11.199311256408691,20,19,2
11.226767301559448,20,19,2
11.308708190917969,20,18,3
11.335772275924683,20,18,4
11.389373302459717,20,18,4
11.41670036315918,20,18,4
11.444163084030151,20,18,4
11.49862027168274,20,18,5
11.52559208869934,20,18,5
11.552687168121338,20,18,6
11.605964183807373,20,18,8
11.632654190063477,20,18,9
11.65944504737854,20,18,10
11.739374160766602,20,18,12
11.766701221466064,20,18,12
11.821455240249634,20,18,12
11.848745107650757,20,18,12
11.876071214675903,20,18,12
11.930999040603638,20,18,12
11.95819616317749,20,18,12
11.985480308532715,20,18,12
12.039984226226807,20,18,13
12.066822290420532,20,18,13
12.148744344711304,20,18,13
12.176084041595459,20,18,13
12.23074221611023,20,18,13
12.25815224647522,20,18,13
12.285893201828003,20,18,13
12.340089321136475,20,18,13
12.367322206497192,20,18,13
12.422041177749634,20,18,13
12.449448347091675,20,18,13
12.47703242301941,20,18,13
12.531350135803223,20,18,14
12.558072090148926,20,18,15
12.584874153137207,20,18,15
12.643308162689209,23,18,15
12.724743366241455,23,18,15
12.75208306312561,23,18,15
